TEXT,SET,TYPE,ID,NAME,FACTION,RARITY,COST,MECHANICS,HEALTH,INPLAYTEXT,ATTACK,PLAYERCLASS,DURABILITY,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
"<b>Grido di Battaglia:</b> evoca un Minidrago Meccanico 2/1.","Basic","Minion","EX1_025","Costruttrice di Draghi","Alliance","Common",4,Battlecry,4,,2,,,True,"Warren Mahy","Sta ancora cercando di installare un lanciarazzi su Mordino.",,,,"Sbloccata al livello 53 del Mago."
"Fornisce 1 Cristallo di Mana vuoto.","Basic","Spell","CS2_013","Crescita Rigogliosa","Neutral","Free",2,,,,,"Druid",,True,"James Ryman","Produci in casa i tuoi Cristalli di Mana con questo stupendo kit pronto all'uso a soli 3999!",,,"Sbloccata al livello 1.","Sbloccata al livello 23."
,"Basic","Minion","CS2_120","Crocolisco di Fiume",,"Free",2,,3,,2,,,True,"Daren Bader",""Cercare di catturare questa creatura per farne una borsa è stata una pessima idea." - Edward "il Monco" Smith",,"Beast",,"Sbloccata al livello 55 del Druido."
"<b>Potere Eroe</b>
Rigenera 2 Salute.","Basic","Hero Power","CS1h_001","Cura Inferiore","Neutral","Free",2,,,,,"Priest",,,,,,,,
"Infligge $4 danni a un servitore.","Basic","Spell","CS2_057","Dardo d'Ombra","Neutral","Free",3,,,,,"Warlock",,True,"Dave Allsop","È un dardo. È fatto d'ombra. Cos'altro vuoi sapere?",,,"Sbloccata al livello 1.","Sbloccata al livello 47."
"Infligge $3 danni e <b>Congela</b>.","Basic","Spell","CS2_024","Dardo di Gelo","Neutral","Common",2,Freeze,,,,"Mage",,True,"Steve Ellis","Quando si gioca questa carta si è soliti urlare "Stai fresco!" o "Ma che freddo fa!".",,,"Sbloccata al livello 2.","Sbloccata al livello 40."
"<b>Potere Eroe</b>
Infligge 1 danno.","Basic","Hero Power","CS2_034","Detonazione di Fuoco","Neutral","Free",2,,,,,"Mage",,,,,,,,
"Infligge $5 danni all'eroe nemico.","Basic","Spell","DS1_233","Detonazione Mentale","Neutral","Free",2,,,,,"Priest",,True,"Dave Allsop","Questo incantesimo esplode direttamente nella mente.",,,"Sbloccata al livello 1.","Sbloccata al livello 15."
"Pesca una carta <i>(puoi avere al massimo 10 Cristalli di Mana)</i>.","Basic","Spell","CS2_013t","Eccesso di Mana",,,0,,,,,"Druid",,,,,,,,
"<b>Grido di Battaglia:</b> infligge 3 danni.","Basic","Minion","CS2_042","Elementale del Fuoco","Neutral","Common",6,Battlecry,5,,6,"Shaman",,True,"Ralph Horsley","Non si è mai fatto una doccia. Bleah!",,,"Sbloccata al livello 10.","Sbloccata al livello 49."
"<b>Congela</b> i personaggi che danneggia.","Basic","Minion","CS2_033","Elementale dell'Acqua","Neutral","Common",4,Freeze,6,"",3,"Mage",,True,"John Avon","Mai evocarlo vicino a un albero di limoni. Un Elementale della Limonata è molto meno efficiente.",,,"Sbloccata al livello 8.","Sbloccata al livello 49."
"<b>Carica</b>","Basic","Minion","NEW1_011","Élite Kor'kron",,"Common",4,Charge,3,,4,"Warrior",,True,"Alex Horley Orlandelli","I Kor'kron sono le forze d'élite di Garrosh Malogrido. Diciamo solamente che non ti piacerebbe incontrarli se indossi un'insegna blu.",,,"Sbloccata al livello 4.","Sbloccata al livello 44."
"Distrugge un servitore nemico danneggiato.","Basic","Spell","CS2_108","Esecuzione","Neutral","Free",1,,,,,"Warrior",,True,"Dany Orizio","Non preoccuparti... se lo meritava.",,,"Sbloccata al livello 1.","Sbloccata al livello 47."
"Infligge $1 |4(dannodanni) a tutti i servitori nemici.","Basic","Spell","CS2_025","Esplosione Arcana","Neutral","Free",2,,,,,"Mage",,True,"Howard Lyon","Questa magia è molto meglio di Implosione Arcana.",,,"Sbloccata al livello 1.","Sbloccata al livello 28."
"<b>Congela</b> tutti i servitori nemici.","Basic","Spell","CS2_026","Esplosione Gelida","Neutral","Common",3,Freeze,,,,"Mage",,True,"Josh Tallman","Accidenti che freddura. Letteralmente e metaforicamente.",,,"Sbloccata al livello 6.","Sbloccata al livello 23."
"Infligge $2 danni a tutti i nemici. Rigenera #2 Salute a tutti i tuoi personaggi.","Basic","Spell","CS1_112","Esplosione Sacra","Neutral","Common",5,,,,,"Priest",,True,"Luca Zontini","Se non segui più la Luce Sacra buona fortuna con questa magia.",,,"Sbloccata al livello 6.","Sbloccata al livello 45."
"<b>Potere Eroe</b>
Evoca un totem casuale.","Basic","Hero Power","CS2_049","Evocazione Totemica","Neutral","Free",2,,,,,"Shaman",,,,,,,,
"Evoca una Bestia casuale.","Basic","Spell","NEW1_031","Famiglio Animale",,"Common",3,,,,,"Hunter",,True,"Wei Wang","Potresti evocare Misha Leokk o Huffer! Ma probabilmente per Huffer non ne vale la pena.",,,"Sbloccata al livello 2.","Sbloccata al livello 45."
"<b>Provocazione</b>","Basic","Minion","CS1_042","Fante di Borgodoro","Alliance","Common",1,Taunt,2,,1,,,True,"Donato Giancola","Se dei servitori 1/2 sono tutto ciò che difende Borgodoro verrebbe da domandarsi perché non sia stata distrutta anni fa.",,,,"Sbloccata al livello 57 del Paladino."
"Infligge $2 danni a due servitori nemici casuali.","Basic","Spell","CS2_114","Fendente","Neutral","Common",2,,,,,"Warrior",,True,"Phroilan Gardner","Ehi voi due. Potreste mettervi vicini per un attimo?",,,"Sbloccata al livello 2.","Sbloccata al livello 40."
"Infligge $1 |4(dannodanni) a un personaggio nemico e lo <b>Congela</b>.","Basic","Spell","CS2_037","Folgore del Gelo","Neutral","Free",1,Freeze,,,,"Shaman",,True,"Alex Horley Orlandelli","Perfetta per rompere il ghiaccio a inizio partita.",,,"Sbloccata al livello 1.","Sbloccata al livello 32."
"Cominciare per secondo ti fornisce Salute aumentata.","Basic","Enchantment","GAME_001","Fortuna della Moneta",,,,,,,,,,,,,,,,
"<b>Grido di Battaglia:</b> infligge 1 danno.","Basic","Minion","CS2_141","Fuciliere Nano","Alliance","Common",3,Battlecry,2,,2,,,True,"Tooth",""Carico e pronto a colpire... ma prima passami da bere!"",,,,"Sbloccata al livello 55 del Mago."
"Infligge $4 danni. Scarta una carta casuale.","Basic","Spell","EX1_308","Fuoco dell'Anima","Neutral","Common",1,,,,,"Warlock",,True,"Raymond Swanland","Illumini un'anima che va a fuoco o dai fuoco a qualcuno con la TUA anima? Sembra una precisazione piuttosto importante da fare.",,,"Sbloccata al livello 6.","Sbloccata al livello 28."
"Infligge $3 danni a TUTTI i personaggi.","Basic","Spell","CS2_062","Fuoco Infernale","Neutral","Free",4,,,,,"Warlock",,True,"Chippy","È proprio a causa di questo genere di incantesimi che gli Stregoni hanno pochi amici.",,,"Sbloccata al livello 1.","Sbloccata al livello 49."
"Infligge $1 |4(dannodanni).","Basic","Spell","CS2_008","Fuoco Lunare","Neutral","Common",0,,,,,"Druid",,True,"Richard Wright",""Lancia Fuoco Lunare e non fermarti mai." - Manuale del giovane Druido capitolo 5 paragrafo 3",,,"Sbloccata al livello 6.","Sbloccata al livello 40."
"Infligge $5 danni. Pesca una carta.","Basic","Spell","EX1_173","Fuoco Stellare","Neutral","Common",6,,,,,"Druid",,True,"Alex Horley Orlandelli","L'equilibrio è importante per i Druidi. Questa carta infatti è perfettamente equilibrata.",,,"Sbloccata al livello 2.","Sbloccata al livello 45."
"Fornisce <b>Furia del Vento</b> a un servitore.","Basic","Spell","CS2_039","Furia del Vento","Neutral","Free",2,,,,,"Shaman",,True,"Justin Sweet","Furia del Vento è come Furia della Terra e Furia del Fuoco solo un po' più fresca e leggera.",,,"Sbloccata al livello 1.","Sbloccata al livello 23."
,"Basic","Minion","CS2_118","Furia di Magma",,"Free",3,,1,,5,,,True,"Matt Gaser","Gli piace pensare di essere potente ma ormai praticamente chiunque può affrontare Nucleo Ardente in solitaria.",,,,"Sbloccata al livello 51 dello Sciamano."
,"Basic","Hero","HERO_01","Garrosh Malogrido","Neutral","Free",,,30,,,"Warrior",,True,,,,,,
,"Basic","Weapon","CS2_091","Giustizia della Luce","Neutral","Free",1,,,,1,"Paladin",4,True,"Glenn Rane","Il Principe Malchezaar era un grande collezionista di armi rare. Si divertiva ad animarle e a farle ballare per lui.",,,"Sbloccata al livello 1.","Sbloccata al livello 36."
"<b>Grido di Battaglia:</b> pesca una carta.","Basic","Minion","CS2_147","Gnoma Inventrice","Alliance","Common",4,Battlecry,4,,2,,,True,"Court Jones","Prima inventa poi decide a cosa servirà l'invenzione.",,,,"Sbloccata al livello 57 del Sacerdote."
,"Basic","Minion","CS2_186","Golem da Guerra","Neutral","Common",7,,7,,7,,,True,"Dave Kendall","I Golem non possono spaventarsi ma per qualche strano motivo scappano ugualmente quando viene lanciata Paura su di loro. Istinto? Voglia di integrarsi?",,,,"Sbloccata al livello 51 del Ladro."
"<b>Provocazione</b>","Basic","Minion","CS2_125","Grizzly Peloduro","Neutral","Common",3,Taunt,3,,3,,,True,"Lars Grant-West",""Carcasse d'Orso 1/10"",,"Beast",,"Sbloccata al livello 59 del Cacciatore."
"<b>Provocazione</b>","Basic","Minion","CS2_121","Grunt dei Lupi Bianchi","Neutral","Common",2,Taunt,2,,2,,,True,"Richie Marella","Prima di lui suo nonno e suo padre erano Grunt. Essere Grunt è più che un semplice lavoro è un affare di famiglia!",,,,"Sbloccata al livello 57 dello Sciamano."
"<b>Grido di Battaglia:</b> rigenera 6 Salute al tuo eroe.","Basic","Minion","CS2_088","Guardiano dei Re","Neutral","Common",7,Battlecry,6,,5,"Paladin",,True,"E.M. Gist","Le entità sacre provenienti da altri piani sono davvero inflazionate!",,,"Sbloccata al livello 8.","Sbloccata al livello 47."
"<b>Provocazione</b>","Basic","Minion","CS2_179","Guardiano di Sen'jin","Horde","Free",4,Taunt,5,,3,,,True,"Brian Despain","Nel dubbio... Taz'dingo!
- Luca Z.",,,,"Sbloccata al livello 59 del Ladro."
"Rigenera la Salute di un servitore al massimo e gli fornisce <b>Provocazione</b>.","Basic","Spell","CS2_041","Guarigione Ancestrale","Neutral","Free",0,,,,,"Shaman",,True,"Dan Scott","Personalmente preferisco le cure moderne a quelle ancestrali... sono troppo fuori moda! Questione di gusti.",,,"Sbloccata al livello 1.","Sbloccata al livello 15."
"<b>Grido di Battaglia:</b> rigenera 2 Salute a tutti i tuoi personaggi.","Basic","Minion","DS1_055","Guaritrice Scagliascura","Neutral","Common",5,Battlecry,5,,4,,,True,"Jesper Ejsing","Curare è una cosa che fa solo nel tempo libero. È più un hobby in realtà.",,,,"Sbloccata al livello 55 del Sacerdote."
,"Basic","Hero","HERO_07","Gul'dan","Neutral","Free",,,30,,,"Warlock",,True,,,,,,
"<b>Carica</b>","Basic","Minion","NEW1_034","Huffer",,"Common",3,Charge,2,,4,"Hunter",,,,,,"Beast",,
"<b>Provocazione</b>","Basic","Minion","CS2_mirror","Immagine Speculare","Neutral","Common",0,Taunt,2,,0,"Mage",,,,,,,,
"Evoca due servitori 0/2 con <b>Provocazione</b>.","Basic","Spell","CS2_027","Immagine Speculare","Neutral","Common",1,,,,,"Mage",,True,"Jim Nelson","Oh guarda è Immagine Speculare! !eralucepS enigammI é adraug hO",,,"Sbloccata al livello 4.","Sbloccata al livello 36."
"Fornisce <b>Scudo Divino</b> a un servitore.","Basic","Spell","EX1_371","Imposizione: Protezione","Neutral","Free",1,,,,,"Paladin",,True,"Clint Langley","Questa magia è stata rinominata talmente tante volte che nemmeno i Paladini sanno come si chiama veramente.",,,"Sbloccata al livello 1.","Sbloccata al livello 23."
"<b>Grido di Battaglia:</b> infligge 1 danno a TUTTI gli altri personaggi.","Basic","Minion","CS2_064","Infernale del Terrore","Neutral","Common",6,Battlecry,6,,6,"Warlock",,True,"Zoltan & Gabor",""INFERNOOOOOOOOOO!" - Jaraxxus Signore Eredar della Legione Infuocata",,"Demon","Sbloccata al livello 10.","Sbloccata al livello 23."
"<b>Provocazione</b>.","Basic","Enchantment","CS2_041e","Infusione Ancestrale",,,,Taunt,,,,"Shaman",,,,,,,,
"<b>Grido di Battaglia:</b> pesca una carta.","Basic","Minion","EX1_015","Ingegnera Novizia","Alliance","Free",2,Battlecry,1,,1,,,True,"Karl Richardson",""Molti degli studenti di questa classe non verranno promossi... dato che saranno stati trasformati in galline." - Mastro Meccanista Granfavilla lezione introduttiva di Ingegneria",,,,"Sbloccata al livello 59 del Druido."
"Fornisce 2 Cristalli di Mana solo per questo turno.","Basic","Spell","EX1_169","Innervazione","Neutral","Free",0,,,,,"Druid",,True,"Doug Alexander","Alcuni Druidi hanno ancora gli incubi di gente sconosciuta che grida loro "Innervami!".",,,"Sbloccata al livello 1.","Sbloccata al livello 36."
"Pesca 2 carte.","Basic","Spell","CS2_023","Intelletto Arcano","Neutral","Free",3,,,,,"Mage",,True,"Dave Berggren","Giocare questa carta ti rende più intelligente. E ammettiamolo la cosa non può di certo fare male.",,,"Sbloccata al livello 1.","Sbloccata al livello 15."
,"Basic","Hero","HERO_08","Jaina Marefiero","Neutral","Free",,,30,,,"Mage",,True,,,,,,
,"Basic","Weapon","CS2_080","Lama dell'Assassino","Neutral","Common",5,,,,3,"Rogue",4,True,"Brian Huang","Posseduta realmente da un vero assassino. Certificato di assassinio incluso.",,,"Sbloccata al livello 2.","Sbloccata al livello 32."
"<b>Grido di Battaglia:</b> infligge 3 danni all'eroe nemico.","Basic","Minion","EX1_593","Lamascura","Neutral","Free",5,Battlecry,4,,4,,,True,"Raymond Swanland","La tua faccia è l'ultimo posto nel quale vorresti un pugnale ed è esattamente dove un Ladro te lo infilzerebbe.",,,,"Sbloccata al livello 53 del Druido."
"Gli altri tuoi servitori hanno +1 Attacco.","Basic","Minion","NEW1_033","Leokk",,"Common",3,,4,,2,"Hunter",,,,,,"Beast",,
"+2 Attacco dal Totem del Fuoco.","Basic","Enchantment","EX1_565o","Lingua di Fuoco",,,,,,,,"Shaman",,,,,,,,
"Rigenera #6 Salute.","Basic","Spell","CS2_089","Luce Sacra","Neutral","Free",2,,,,,"Paladin",,True,"Zoltan & Gabor","Se sei frequentemente esposto alla Luce Sacra usa una protezione solare.",,,"Sbloccata al livello 1.","Sbloccata al livello 15."
"Le altre tue Bestie hanno +1 Attacco.","Basic","Minion","DS1_175","Lupo della Foresta","Neutral","Free",1,Aura,1,,1,"Hunter",,True,"Malcolm Davis","Le altre bestie adorano uscire con i lupi della foresta.",,"Beast","Sbloccata al livello 1.","Sbloccata al livello 23."
"<b>Potere Eroe</b>
Equipaggia un Pugnale 1/2.","Basic","Hero Power","CS2_083b","Maestria nei Pugnali","Neutral","Free",2,,,,,"Rogue",,,,,,,,
"<b>Grido di Battaglia:</b> +2/+2 e <b>Provocazione</b> a una tua Bestia.","Basic","Minion","DS1_070","Maestro dei Segugi","Neutral","Free",4,Battlecry,3,"",4,"Hunter",,True,"Dan Brereton",""Chi ha fatto uscire il cane?" chiede. Una domanda retorica.",,,"Sbloccata al livello 1.","Sbloccata al livello 28."
"<b>+1 Danni Magici</b>","Basic","Minion","EX1_582","Mago di Dalaran","Neutral","Common",3,Spellpower,4,,1,,,True,"Jim Nelson","Una volta mio cugino ha visto un Guerriero di Dalaran.",,,,"Sbloccata al livello 59 del Mago."
"<b>+1 Danni Magici</b>","Basic","Minion","CS2_197","Magus Ogre","Neutral","Common",4,Spellpower,4,,4,,,True,"James Ryman","Insegnare agli Ogre la nobile arte della magia è una decisione molto discutibile...",,,,"Sbloccata al livello 55 dello Stregone."
"Trasformato.","Basic","Enchantment","EX1_246e","Maledetto",,,,Morph,,,,"Shaman",,,,,,,,
"Trasforma un servitore in una Rana 0/1 con <b>Provocazione</b>.","Basic","Spell","EX1_246","Maleficio","Neutral","Free",3,,,,,"Shaman",,True,"Steve Hui","Se si lanciasse un maleficio su un Murloc... chi si accorgerebbe della differenza?",,,"Sbloccata al livello 1.","Sbloccata al livello 47."
,"Basic","Hero","HERO_06","Malfurion Grantempesta","Neutral","Free",,,30,,,"Druid",,True,,,,,,
"Salute pari a 1.","Basic","Enchantment","CS2_084e","Marchio del Cacciatore",,,,,,,,"Hunter",,,,,,,,
"La Salute di un servitore diventa pari a 1.","Basic","Spell","CS2_084","Marchio del Cacciatore","Neutral","Common",0,,,,,"Hunter",,True,"Jimmy Lo","Mai giocare a nascondino con un Cacciatore.",,,"Sbloccata al livello 6.","Sbloccata al livello 40."
"+2/+2 e <b>Provocazione</b> a un servitore.","Basic","Spell","CS2_009","Marchio Selvaggio","Neutral","Free",2,,,,,"Druid",,True,"Brad Vancata","Da non confondere con il Mucchio Selvaggio.",,,"Sbloccata al livello 1.","Sbloccata al livello 28."
"+2/+2 e <b>Provocazione</b>.","Basic","Enchantment","CS2_009e","Marchio Selvaggio",,,,,,,,"Druid",,,,,,,,
"Infligge $3 danni. Pesca una carta.","Basic","Spell","CS2_094","Martello dell'Ira","Neutral","Free",4,,,,,"Paladin",,True,"Efrem Palacios","Un buon Paladino ha molti attrezzi a sua disposizione: Martello dell'Ira Pinze della Vendetta Incudine della Giustizia...",,,"Sbloccata al livello 1.","Sbloccata al livello 32."
"<b>Grido di Battaglia:</b> distrugge l'arma dell'avversario.","Basic","Minion","EX1_066","Melma delle Paludi","Alliance","Common",2,Battlecry,2,,3,,,True,"Chris Rahn","Le melme amano il flamenco. Non chiederti il perché.",,,,"Sbloccata al livello 57 del Ladro."
"Trasformato in una Pecora 1/1.","Basic","Enchantment","CS2_022e","Metamorfosi","Neutral","Common",,Morph,,,,"Mage",,,,,,,,
"Trasforma un servitore in una Pecora 1/1.","Basic","Spell","CS2_022","Metamorfosi","Neutral","Free",4,,,,,"Mage",,True,"Vance Kovacs","Qui ci andava un gioco di parole ma non è uscito beee-ne.",,,"Sbloccata al livello 1.","Sbloccata al livello 47."
,"Basic","Weapon","CS2_112","Mietimorte d'Arcanite","Neutral","Common",5,,,,5,"Warrior",2,True,"Stefan Kopinski","Davvero dovresti aver paura della morte.",,,"Sbloccata al livello 10.","Sbloccata al livello 51."
,"Basic","Minion","EX1_025t","Minidrago Meccanico","Neutral","Common",1,,1,,2,,,,,,,"Mech",,
"<b>Provocazione</b>","Basic","Minion","NEW1_032","Misha",,"Common",3,Taunt,4,,4,"Hunter",,,,,,"Beast",,
"Infligge $3 danni suddivisi casualmente tra tutti i nemici.","Basic","Spell","EX1_277","Missili Arcani","Neutral","Free",1,ImmuneToSpellpower,,,,"Mage",,True,"Warren Mahy","Visto che sei un Mago potentissimo ci si aspetterebbe un po' di più da te sul controllo dei Missili Arcani.",,,"Sbloccata al livello 1.","Sbloccata al livello 32."
"+1 Attacco.","Basic","Enchantment","EX1_508o","Mlarggragllabl!",,,,,,,,,,,,,,,,
"Fornisce 1 Cristallo di Mana solo per questo turno.","Basic","Spell","GAME_005","Moneta",,,,,,,,,,,,,,,,
,"Basic","Enchantment","GAME_005e","Moneta",,,,,,,,,,,,,,,,
"<b>Carica</b>","Basic","Minion","CS2_173","Murloc Branchiazzurra","Neutral","Common",2,Charge,1,,2,,,True,"Jakub Kasper","Vuole solo un abbraccio. Un molliccio... viscido... abbraccio.",,"Murloc",,"Sbloccata al livello 53 del Paladino."
"<b>Grido di Battaglia:</b> evoca un Murloc Esploratore 1/1.","Basic","Minion","EX1_506","Murloc Cacciamaree","Neutral","Common",2,Battlecry,1,,2,,,True,"Dan Scott",""Death will rise from the tides!" - I Am Murloc",,"Murloc",,"Sbloccata al livello 53 del Ladro."
,"Basic","Minion","EX1_506a","Murloc Esploratore","Neutral","Common",0,,1,,1,,,,,,,"Murloc",,
,"Basic","Minion","CS2_168","Murloc Incursore","Alliance","Free",1,,1,,2,,,True,"Dan Scott","Mrrraggglhlhghghlgh mrgaaag blarrghlgaahahl mrgggg glhalhah a bghhll graggmgmg Garrosh mglhlhlh mrghlhlhl!!",,"Murloc",,"Sbloccata al livello 51 del Sacerdote."
"<b>Potere Eroe</b>
+1 Attacco per questo turno e 1 Armatura.","Basic","Hero Power","CS2_017","Mutaforma","Neutral","Free",2,,,,,"Druid",,,,,,,,
"Per qualche ragione la carta che hai usato è stata cancellata. Ecco prendine un'altra!","Basic","Spell","GAME_006","NOOOOOOOOOOOO",,,2,,,,,,,,,"Anche la descrizione è stata cancellata. Maledizione.",,,,
,"Basic","Minion","CS2_200","Ogre Rocciadura",,"Free",6,,7,,6,,,True,"Brian Despain",""IO HA OTTIME CAPACITÀ PER COSTO!"",,,,"Sbloccata al livello 51 dello Stregone."
"<b>Provocazione</b>","Basic","Minion","CS2_065","Ombra del Vuoto","Neutral","Free",1,Taunt,3,,1,"Warlock",,True,"Alex Horley Orlandelli","Si dice che vedano il bicchiere sempre mezzo... vuoto.",,"Demon","Sbloccata al livello 1.","Sbloccata al livello 36."
"TUTTI gli altri Murloc hanno +1 Attacco.","Basic","Minion","EX1_508","Oracolo Scagliasalda","Neutral","Common",1,Aura,1,"",1,,,True,"Phil Saunders","Questi sono i Murloc intelligenti. Non che cambi molto da quelli normali...",,"Murloc",,"Sbloccata al livello 53 dello Stregone."
"<b>Grido di Battaglia:</b> fornisce <b>Furia del Vento</b> a un altro tuo servitore.","Basic","Minion","EX1_587","Oratore del Vento","Neutral","Common",4,Battlecry,3,,3,"Shaman",,True,"Vance Kovacs","C'è qualcosa di peggio di un Oratore del Vento con l'alitosi?",,,"Sbloccata al livello 8.","Sbloccata al livello 45."
"Infligge $3 danni. Se controlli una Bestia infligge $5 danni.","Basic","Spell","EX1_539","Ordine di Morte","Neutral","Common",3,,,,,"Hunter",,True,"Gabe from Penny Arcade",""Muori!" ordinò.",,,"Sbloccata al livello 10.","Sbloccata al livello 49."
"Infligge $6 danni.","Basic","Spell","CS2_029","Palla di Fuoco","Neutral","Free",4,,,,,"Mage",,True,"Ralph Horsley","Questo incantesimo è perfetto per bruciare le cose. Se cerchi una magia per abbrustolire o semplicemente scaldare sei nel posto sbagliato.",,,"Sbloccata al livello 1.","Sbloccata al livello 44."
