SET,NAME,RARITY,ATTACK,COST,HEALTH,TYPE,ID,TEXT,MECHANICS,PLAYERCLASS,FACTION,DURABILITY,INPLAYTEXT,COLLECTIBLE,ARTIST,FLAVOR,RACE,ELITE,HOWTOGET,HOWTOGETGOLD
Basic,무법항 경호원,Common,5,5,4,Minion,CS2_187,<b>도발</b>,Taunt,,Horde,,,True,Matt Cavotta,골드만 있다면 당신 곁에 있어줄 겁니다. 물론 상대보다 많아야겠죠.,,,,주술사 55 레벨에 잠금 해제
Basic,무쇠가죽 불곰,Common,3,3,3,Minion,CS2_125,<b>도발</b>,Taunt,,Neutral,,,True,Lars Grant-West,"불곰 가죽 1/10",Beast,,,사냥꾼 59 레벨에 잠금 해제
Basic,무쇠껍질 수호정령,Common,8,8,8,Minion,CS2_232,<b>도발</b>,Taunt,Druid,Neutral,,,True,Dave Allsop,그 누가 <i>감히</i> 다르나서스를 공격할쏘냐!,,,10 레벨에 잠금 해제,49 레벨에 잠금 해제
Basic,물의 정령,Common,3,4,6,Minion,CS2_033,이 하수인에게 피해를 입은 캐릭터는 <b>빙결</b> 상태가 됩니다.,Freeze,Mage,Neutral,,,True,John Avon,물의 정령을 파티에 초대하면... 찬물 같은 걸 끼얹나?,,,8 레벨에 잠금 해제,49 레벨에 잠금 해제
Basic,미샤,Common,4,3,4,Minion,NEW1_032,<b>도발</b>,Taunt,Hunter,,,,,,,Beast,,,
Basic,민물악어,Free,2,2,3,Minion,CS2_120,,,,,,,True,Daren Bader,"왼손잡이" 에드워드 스미스에 의해 명품 가방이 될 뻔한 적이 있다는군요.,Beast,,,드루이드 55 레벨에 잠금 해제
Basic,바람예언자,Common,3,4,3,Minion,EX1_587,<b>전투의 함성:</b> 아군 하수인 하나에게 <b>질풍</b>을 부여합니다.,Battlecry,Shaman,Neutral,,,True,Vance Kovacs,입 냄새 심한 바람예언자보다 끔찍한 게 있을까요?,,,8 레벨에 잠금 해제,45 레벨에 잠금 해제
Basic,발리라 생귀나르,Free,,,30,Hero,HERO_03,,,Rogue,Neutral,,,True,,,,,,
Basic,발톱,,,,,Enchantment,CS2_017o,이번 턴에 공격력 +1,OneTurnEffect,Druid,,,,,,,,,,
Basic,방어도 증가!,Free,,2,,Hero Power,CS2_102,<b>영웅 능력</b>
방어도를 +2 얻습니다.,,Warrior,Neutral,,,,,,,,,
Basic,방패 막기,Common,,3,,Spell,EX1_606,방어도를 +5 얻습니다.
카드를 1장 뽑습니다.,,Warrior,Neutral,,,True,Michael Komarck,얼굴 막기는 도무지 쓸모가 없어서 방패 막기가 탄생했습니다.,,,8 레벨에 잠금 해제,28 레벨에 잠금 해제
Basic,변신,Free,,2,,Hero Power,CS2_017,<b>영웅 능력</b>
 방어도 +1.
이번 턴에만 공격력 +1.,,Druid,Neutral,,,,,,,,,
Basic,변이,Common,,,,Enchantment,CS2_022e,1/1 양으로 변이됨,Morph,Mage,Neutral,,,,,,,,,
Basic,변이,Free,,4,,Spell,CS2_022,하수인 하나를 1/1 양으로 변신시킵니다.,,Mage,Neutral,,,True,Vance Kovacs,이 카드로 '말'장난을 만들어 보려고 했는데... '양'장난이 되었네요. 길어져서 죄송합니다. 재미가 없으면 '양'으로라도 승부해야죠.,,,1 레벨에 잠금 해제,47 레벨에 잠금 해제
Basic,별빛섬광,Common,,6,,Spell,EX1_173,피해를 $5 줍니다.
카드를 1장 뽑습니다.,,Druid,Neutral,,,True,Alex Horley Orlandelli,단언컨대 별빛섬광은 가장 조화로운 드루이드 카드입니다.,,,2 레벨에 잠금 해제,45 레벨에 잠금 해제
Basic,병력 충원,Free,,2,,Hero Power,CS2_101,<b>영웅 능력</b>
1/1 은빛 성기사단 신병을 1명 소환합니다.,,Paladin,Neutral,,,,,,,,,
Basic,보호의 손길,Free,,1,,Spell,EX1_371,하수인 하나에게 <b>천상의 보호막</b>을 부여합니다.,,Paladin,Neutral,,,True,Clint Langley,이 주문은 이름이 하도 많이 바뀌어서 성기사들도 이걸 뭐라고 불러야 하는지 잘 모를 때가 많습니다.,,,1 레벨에 잠금 해제,23 레벨에 잠금 해제
Basic,부두교 의술사,Free,2,1,1,Minion,EX1_011,<b>전투의 함성:</b> 생명력을 2 회복시킵니다.,Battlecry,,Horde,,,True,Karl Richardson,한동안 이 카드의 이름은 "더러운 트롤 의술사"였습니다.,,,,도적 55 레벨에 잠금 해제
Basic,부패,Common,,1,,Spell,CS2_063,적 하수인을 하나 선택합니다. 내 턴이 시작될 때 그 하수인을 처치합니다.,,Warlock,Neutral,,,True,Wayne Reynolds,이 주문이 무서운 진짜 이유는 냄새 때문이라는 말이 있습니다.,,,2 레벨에 잠금 해제,32 레벨에 잠금 해제
Basic,부패,,,,,Enchantment,CS2_063e,타락시킨 플레이어의 턴이 시작될 때 죽음,,Warlock,,,,,,,,,,
Basic,북녘골 성직자,Free,1,1,3,Minion,CS2_235,하수인이 하나 치유될 때마다 카드를 1장 뽑습니다.,HealTarget,Priest,,,,True,Terese Nielsen,탄압받고 괴로워하는 자들을 돕습니다. 쿠키도 팝니다.,,,1 레벨에 잠금 해제,40 레벨에 잠금 해제
Basic,불기둥,Common,,7,,Spell,CS2_032,모든 적 하수인에게 피해를 $4 줍니다.,,Mage,Neutral,,,True,Romain De Santi,바닥에 불이 붙었을 땐 멈춰서서 엎드리고 굴러서는 <i>절대</i> 안 됩니다.,,,10 레벨에 잠금 해제,51 레벨에 잠금 해제
Basic,불꽃,,,,,Enchantment,EX1_565o,불꽃의 토템이 공격력 +2 부여,,Shaman,,,,,,,,,,
Basic,불꽃의 토템,Common,0,2,3,Minion,EX1_565,양옆의 하수인들이 공격력을 +2 얻습니다.,AdjacentBuff|Aura,Shaman,Neutral,,,True,Jonathan Ryder,토템 장인들은 본인의 토템에는 가장 희귀한 나무를 사용하곤 합니다. 심지어 무쇠껍질 수호정령으로 만든 토템도 있다는군요.,Totem,,4 레벨에 잠금 해제,43 레벨에 잠금 해제
Basic,불의 정령,Common,6,6,5,Minion,CS2_042,<b>전투의 함성:</b> 피해를 3 줍니다.,Battlecry,Shaman,Neutral,,,True,Ralph Horsley,영영 못 씻는 정령입니다. 으 더러워라...,,,10 레벨에 잠금 해제,49 레벨에 잠금 해제
Basic,불타는 토템,Free,1,1,1,Minion,CS2_050,,,Shaman,Neutral,,,,,,Totem,,,
Basic,붉은늪지랩터,Free,3,2,2,Minion,CS2_172,,,,Horde,,,True,Dan Brereton,"랩터 30마리를 처치하세요." - 헤멧 네싱워리,Beast,,,사냥꾼 57 레벨에 잠금 해제
Basic,빛의 수호자 우서,Free,,,30,Hero,HERO_04,,,Paladin,Neutral,,,True,,,,,,
Basic,빛의 정의,Free,1,1,,Weapon,CS2_091,,,Paladin,Neutral,4,,True,Glenn Rane,공작 말체자르는 희귀한 무기를 모으는 수집가였습니다. 무기를 살아 움직이게 하고는 자신 앞에서 춤추게 했죠.,,,1 레벨에 잠금 해제,36 레벨에 잠금 해제
Basic,사나운 울음소리,,,,,Enchantment,DS1_175o,회갈색 늑대가 공격력 +1 부여,,Hunter,,,,,,,,,,
Basic,사냥개조련사,Free,4,4,3,Minion,DS1_070,<b>전투의 함성:</b> 아군 야수 1마리에게 +2/+2와 <b>도발</b>을 부여합니다.,Battlecry,Hunter,Neutral,,,True,Dan Brereton,"누가 개들을 풀었어?"라고 묻네요. 몰라서 물으십니까?,,,1 레벨에 잠금 해제,28 레벨에 잠금 해제
Basic,사냥꾼의 징표,,,,,Enchantment,CS2_084e,생명력 1,,Hunter,,,,,,,,,,
Basic,사냥꾼의 징표,Common,,0,,Spell,CS2_084,하수인 하나의 생명력을 1로 바꿉니다.,,Hunter,Neutral,,,True,Jimmy Lo,절대 사냥꾼과 숨바꼭질하지 마십시오.,,,6 레벨에 잠금 해제,40 레벨에 잠금 해제
Basic,사술,Free,,3,,Spell,EX1_246,하수인 하나를 <b>도발</b> 능력이 있는 0/1 개구리로 변신시킵니다.,,Shaman,Neutral,,,True,Steve Hui,멀록에게 사술을 써보셨나요? 네 외관 상 큰 변화는 없을 겁니다.,,,1 레벨에 잠금 해제,47 레벨에 잠금 해제
Basic,사술에 걸림,,,,,Enchantment,EX1_246e,변신!,Morph,Shaman,,,,,,,,,,
Basic,사악한 일격,Free,,1,,Spell,CS2_075,적 영웅에게 피해를 $3 줍니다.,,Rogue,Neutral,,,True,Frank Cho,그렇게나 기력이 많이 들던 기술이 마나는 고작 이것밖에 안 드는군요.,,,1 레벨에 잠금 해제,15 레벨에 잠금 해제
Basic,산성 늪수액괴물,Common,3,2,2,Minion,EX1_066,<b>전투의 함성:</b> 상대편의 무기를 파괴합니다.,Battlecry,,Alliance,,,True,Chris Rahn,늪수액괴물은 플라멩코 모자를 매우 좋아합니다. 이유는 묻지 마십시오.,,,,도적 57 레벨에 잠금 해제
Basic,살상 명령,Common,,3,,Spell,EX1_539,피해를 $3 줍니다. 전장에 내 야수가 있다면 피해를 $5 줍니다.,,Hunter,Neutral,,,True,Gabe from Penny Arcade,야수 없이 명령만으로도 피해를 줄 수 있다니!,,,10 레벨에 잠금 해제,49 레벨에 잠금 해제
Basic,생명력 전환,Free,,2,,Hero Power,CS2_056,<b>영웅 능력</b>
피해를 2 입는 대신 카드를 1장 뽑습니다.,,Warlock,Neutral,,,,,,,,,
Basic,생명력 흡수,Free,,3,,Spell,CS2_061,피해를 $2 줍니다. 내 영웅이 생명력을 #2 회복합니다.,,Warlock,Neutral,,,True,Alex Horley Orlandelli,"제가 동안을 유지하는 비결이죠.",,,1 레벨에 잠금 해제,45 레벨에 잠금 해제
Basic,서리늑대 그런트,Common,2,2,2,Minion,CS2_121,<b>도발</b>,Taunt,,Neutral,,,True,Richie Marella,대대로 그런트 직책을 물려받으며 기술을 전수하고 있다고 합니다. 도대체 무슨 말로 상대를 열받게 하는지 궁금하네요.,,,,주술사 57 레벨에 잠금 해제
Basic,서리늑대 깃발,,,,,Enchantment,CS2_226e,능력치 증가,,,,,,,,,,,,
Basic,서리늑대 전쟁군주,Common,4,5,4,Minion,CS2_226,<b>전투의 함성:</b> 전장의 다른 아군 하수인 하나당 +1/+1을 얻습니다.,Battlecry,,Horde,,,True,James Ryman,서리늑대 부족은 알터랙 계곡에서 스톰파이크 원정대와 수많은 전투를 치렀습니다. 평화 협정을 체결하러 올 때마다 부대장 갈반가르가 사절을 죽였다는군요.,,,,주술사 53 레벨에 잠금 해제
Basic,서리바람 설인,Common,4,4,5,Minion,CS2_182,,,,Neutral,,,True,Mauro Cascioli,사실 산에서 내려와 국수 가게를 여는 게 꿈이지만 차마 그럴 용기가 없다네요.,,,,전사 55 레벨에 잠금 해제
Basic,서큐버스,Free,4,2,3,Minion,EX1_306,<b>전투의 함성:</b> 무작위로 카드를 1장 버립니다.,Battlecry,Warlock,Neutral,,,True,Matt Dixon,흑마법사야말로 진정한 승리자죠.,Demon,,1 레벨에 잠금 해제,40 레벨에 잠금 해제
Basic,선인의 주입,,,,,Enchantment,CS2_041e,도발,Taunt,Shaman,,,,,,,,,,
Basic,선인의 치유력,Free,,0,,Spell,CS2_041,하수인 하나의 생명력을 모두 회복시키고 <b>도발</b>을 부여합니다.,,Shaman,Neutral,,,True,Dan Scott,이래서 조상을 잘 만나야 합니다.,,,1 레벨에 잠금 해제,15 레벨에 잠금 해제
Basic,성난비늘 수련사,Common,1,1,1,Minion,EX1_508,다른 <b>모든</b> 멀록이 공격력을 +1 얻습니다.,Aura,,Neutral,,,True,Phil Saunders,아주 똑똑한 멀록입니다. 그래도 다른 멀록들과 크게 다르지는 않습니다.,Murloc,,,흑마법사 53 레벨에 잠금 해제
Basic,성스러운 빛,Free,,2,,Spell,CS2_089,생명력을 #6 회복시킵니다.,,Paladin,Neutral,,,True,Zoltan & Gabor,종종 성스러운 빛에 노출되신다면 자외선 차단제를 바르세요.,,,1 레벨에 잠금 해제,15 레벨에 잠금 해제
Basic,성스러운 일격,Free,,1,,Spell,CS1_130,피해를 $2 줍니다.,,Priest,Neutral,,,True,Steve Ellis,생각은 성스럽게 주먹은 상스럽게.,,,1 레벨에 잠금 해제,23 레벨에 잠금 해제
Basic,성직자의 축복,,,,,Enchantment,EX1_019e,+1/+1,,Priest,,,,,,,,,,
Basic,센진 방패대가,Free,3,4,5,Minion,CS2_179,<b>도발</b>,Taunt,,Horde,,,True,Brian Despain,센진 마을은 쾌적합니다. 트롤과 먼지만 감당할 수 있으면요.,,,,도적 59 레벨에 잠금 해제
Basic,소멸,Common,,6,,Spell,NEW1_004,모든 하수인을 주인의 손으로 돌려보냅니다.,,Rogue,,,,True,Sean O’Daniels,,,,8 레벨에 잠금 해제,23 레벨에 잠금 해제
Basic,소용돌이,Common,,1,,Spell,EX1_400,<b>모든</b> 하수인에게 피해를 $1 줍니다.,,Warrior,Neutral,,,True,Jonboy Meyers,노련한 전사와 풋내기 전사의 차이점은 간단합니다. 풋내기들은 소용돌이를 쓰면서 "이얏호!"라고 외치죠.,,,6 레벨에 잠금 해제,32 레벨에 잠금 해제
Basic,소형 기계용,Common,2,1,1,Minion,EX1_025t,,,,Neutral,,,,,,Mech,,,
Basic,스랄,Free,,,30,Hero,HERO_02,,,Shaman,Neutral,,,True,,,,,,
Basic,스톰윈드 기사,Common,2,4,5,Minion,CS2_131,<b>돌진</b>,Charge,,Alliance,,,True,Ladronn,이렇게 된 이상 오그리마로 간다!,,,,성기사 55 레벨에 잠금 해제
Basic,스톰윈드 용사,Common,6,7,6,Minion,CS2_222,내 다른 하수인들이 +1/+1을 얻습니다.,Aura,,Alliance,,,True,Doug Alexander,데스윙이 스톰윈드를 쑥대밭으로 만들었을 때 분대에서 유일하게 살아남은 병사입니다. 그는 지금 답답함에 속이 부글부글 끓습니다.,,,,성기사 59 레벨에 잠금 해제
Basic,스톰윈드의 힘,,,,,Enchantment,CS2_222o,+1/+1,,,,,,,,,,,,
Basic,스톰파이크 특공대,Common,4,5,2,Minion,CS2_150,<b>전투의 함성:</b> 피해를 2 줍니다.,Battlecry,,Alliance,,,True,Kev Walker,스톰파이크 특공대는 파괴 전문가들입니다. 그렇다고 컵케잌까지 그런 방식으로 만들 필요는 없었잖아요.,,,,성기사 51 레벨에 잠금 해제
Basic,신비한 사격,Free,,1,,Spell,DS1_185,피해를 $2 줍니다.,,Hunter,Neutral,,,True,Luca Zontini,예전엔 마법사들이 신비한 화살을 만들어 사냥꾼들에게 팔았습니다. 그러다 사냥꾼들이 아예 마법을 직접 배워 신비한 화살을 만들기 시작하면서 스톰윈드는 작은 경기 침체에 시달렸다죠.,,,1 레벨에 잠금 해제,32 레벨에 잠금 해제
Basic,신비한 지능,Free,,3,,Spell,CS2_023,카드를 2장 뽑습니다.,,Mage,Neutral,,,True,Dave Berggren,이 카드를 내면 똑똑해집니다. 솔직히 말해서 좀 똑똑해졌다고 우겨도 괜찮습니다.,,,1 레벨에 잠금 해제,15 레벨에 잠금 해제
Basic,신비한 폭발,Free,,2,,Spell,CS2_025,모든 적 하수인에게 피해를 $1 줍니다.,,Mage,Neutral,,,True,Howard Lyon,위력에 비해 비용이 신비한 주문입니다.,,,1 레벨에 잠금 해제,28 레벨에 잠금 해제
Basic,신비한 화살,Free,,1,,Spell,EX1_277,적 캐릭터들에게 $3의 피해를 무작위로 나누어 입힙니다.,ImmuneToSpellpower,Mage,Neutral,,,True,Warren Mahy,솔직히 당신은 엄청나게 강한 마법사니까 신비한 화살 정도는 잘 조준할 수 있을 거라 생각하셨죠?,,,1 레벨에 잠금 해제,32 레벨에 잠금 해제
Basic,신성한 폭발,Common,,5,,Spell,CS1_112,모든 적에게 피해를 $2 줍니다. 모든 아군 캐릭터의 생명력을 #2 회복시킵니다.,,Priest,Neutral,,,True,Luca Zontini,이 주문을 썼는데 당신이 피해를 입었다면 신앙심이 부족하거나 나쁜 놈이란 뜻입니다.,,,6 레벨에 잠금 해제,45 레벨에 잠금 해제
Basic,신성화,Common,,4,,Spell,CS2_093,모든 적에게 피해를 $2 줍니다.,,Paladin,Neutral,,,True,Vance Kovacs,신성화된 땅은 신성한 에너지의 빛을 뿜습니다. 하지만 냄새도 좀 풍깁니다.,,,4 레벨에 잠금 해제,43 레벨에 잠금 해제
Basic,신의 권능: 보호막,,,,,Enchantment,CS2_004e,생명력 +2,,Priest,,,,,,,,,,
Basic,신의 권능: 보호막,Free,,1,,Spell,CS2_004,하수인 하나에게 생명력을 +2 부여합니다.
카드를 1장 뽑습니다.,,Priest,Neutral,,,True,Jessica Jung,생명력이 조금 올라가는 건 좋지만 하수인이 흐릿해지는 건 좀 아쉽네요.,,,1 레벨에 잠금 해제,47 레벨에 잠금 해제
Basic,심장부 사냥개,Common,9,7,5,Minion,CS2_201,,,,,,,True,E.M. Gist,심장부 사냥개를 길들이는 것은 불가능합니다. 당신을 잡아먹기 전에 다른 사람을 먹도록 훈련시킬 뿐이죠.,Beast,,,사냥꾼 51 레벨에 잠금 해제
Basic,아옳옳옳옳옳옳옳!,,,,,Enchantment,EX1_508o,공격력 +1,,,,,,,,,,,,
Basic,아이언포지 소총병,Common,2,3,2,Minion,CS2_141,<b>전투의 함성:</b> 피해를 1 줍니다.,Battlecry,,Alliance,,,True,Tooth,"준비! 조준! 마셔!",,,,마법사 55 레벨에 잠금 해제
Basic,아케이나이트 도끼,Common,5,5,,Weapon,CS2_112,,,Warrior,Neutral,2,,True,Stefan Kopinski,세월이 지나도 명품은 명품입니다.,,,10 레벨에 잠금 해제,51 레벨에 잠금 해제
Basic,악의의 손칼,Free,1,1,,Weapon,CS2_082,,,Rogue,Neutral,2,,,,,,,,
Basic,안 돼애애애애애,,,2,,Spell,GAME_006,어쩐 일인지 당신이 갖고 있던 카드가 삭제되었습니다. 여기요 이거라도 받으세요!,,,,,,,,맙소사 심지어 카드 설명까지 삭제되었네요.,,,,
Basic,안두인 린,Free,,,30,Hero,HERO_09,,,Priest,Neutral,,,True,,,,,,
Basic,암살,Free,,5,,Spell,CS2_076,적 하수인 하나를 처치합니다.,,Rogue,Neutral,,,True,Glenn Rane,암살당하기 싫다고요? 이름을 바꾸고 불모의 땅으로 가세요. 행운을 빕니다!,,,1 레벨에 잠금 해제,47 레벨에 잠금 해제
Basic,암살자의 검,Common,3,5,,Weapon,CS2_080,,,Rogue,Neutral,4,,True,Brian Huang,진짜 암살자가 품질을 보증하는 제품입니다. 자세히 보면 날에 장미 문양이 새겨져 있다고 합니다.,,,2 레벨에 잠금 해제,32 레벨에 잠금 해제
Basic,암흑칼날,Free,4,5,4,Minion,EX1_593,<b>전투의 함성: </b>적 영웅에게 피해를 3 줍니다.,Battlecry,,Neutral,,,True,Raymond Swanland,단검을 가장 피하고 싶은 부분은 당신의 얼굴일 겁니다. 그러니 도적이 그곳을 노릴 겁니다.,,,,드루이드 53 레벨에 잠금 해제
Basic,야생의 벗,Common,,3,,Spell,NEW1_031,무작위 동료 야수를 1마리 소환합니다.,,Hunter,,,,True,Wei Wang,미샤나 레오크 혹은 킁킁이를 소환할 수 있습니다! 근데 킁킁이는 좀 말썽꾸러기라는 거.,,,2 레벨에 잠금 해제,45 레벨에 잠금 해제
Basic,야생의 징표,Free,,2,,Spell,CS2_009,하수인 하나에게 <b>도발</b>과 +2/+2를 부여합니다.,,Druid,Neutral,,,True,Brad Vancata,드루이드가 아닌 사람들은 그냥 다 '발바닥'이라고 부르더군요.,,,1 레벨에 잠금 해제,28 레벨에 잠금 해제
Basic,야생의 징표,,,,,Enchantment,CS2_009e,+2/+2 <b>도발</b>,,Druid,,,,,,,,,,
Basic,야생의 포효,Common,,3,,Spell,CS2_011,이번 턴에 내 캐릭터들에게 공격력을 +2 부여합니다.,,Druid,Neutral,,,True,Grace Liu,뭐라고 포효하는 걸까요? 아무도 자신 있게 말할 순 없지만 얼핏 들리기로는 "이이!"라고 외치는 것 같습니다. 이게 대체 무슨 뜻일까요?,,,4 레벨에 잠금 해제,43 레벨에 잠금 해제
Basic,야생의 포효,,,,,Enchantment,CS2_011o,이번 턴에 공격력 +2,OneTurnEffect,Druid,,,,,,,,,,
Basic,양,Common,1,0,1,Minion,CS2_tk1,,,,Neutral,,,,,,Beast,,,
Basic,어둠비늘 치유사,Common,4,5,5,Minion,DS1_055,<b>전투의 함성:</b> 모든 아군 캐릭터의 생명력을 2 회복시킵니다.,Battlecry,,Neutral,,,True,Jesper Ejsing,차가워 보이지만 사실은 따스하게 회복해주는 여자입니다.,,,,사제 55 레벨에 잠금 해제
Basic,어둠의 권능: 고통,Free,,2,,Spell,CS2_234,공격력 3 이하인 하수인을 하나 처치합니다.,,Priest,,,,True,Raymond Swanland,초급 수행사제들이 배우는 "어둠의 권능: 성가심"보다 한 단계 높은 등급의 주문입니다.,,,1 레벨에 잠금 해제,36 레벨에 잠금 해제
Basic,어둠의 권능: 죽음,Common,,3,,Spell,EX1_622,공격력 5 이상인 하수인을 하나 처치합니다.,,Priest,,,,True,Raymond Swanland,빗맞히면 대상의 이마에 번개 모양의 흉터를 남깁니다.,,,8 레벨에 잠금 해제,43 레벨에 잠금 해제
Basic,어둠의 화살,Free,,3,,Spell,CS2_057,하수인 하나에게 피해를 $4 줍니다.,,Warlock,Neutral,,,True,Dave Allsop,화살인데 어둠의 힘으로 만들어졌답니다. 설명이 더 필요한가요?,,,1 레벨에 잠금 해제,47 레벨에 잠금 해제
Basic,얼음 화살,Common,,2,,Spell,CS2_024,캐릭터 하나에게 피해를 $3 주고 <b>빙결</b> 상태로 만듭니다.,Freeze,Mage,Neutral,,,True,Steve Ellis,이 카드를 낼 때는 "열 좀 식히세요!" "얼음!" 또는 "손이 시려워 꽁!"라고 외치는 게 관례입니다.,,,2 레벨에 잠금 해제,40 레벨에 잠금 해제
Basic,얼음 회오리,Common,,3,,Spell,CS2_026,모든 적 하수인을 <b>빙결</b> 상태로 만듭니다.,Freeze,Mage,Neutral,,,True,Josh Tallman,주의: 연속으로 쓰면 따귀를 맞을지도 모름,,,6 레벨에 잠금 해제,23 레벨에 잠금 해제
Basic,엘프 궁수,Common,1,1,1,Minion,CS2_189,<b>전투의 함성:</b> 피해를 1 줍니다.,Battlecry,,Horde,,,True,Steve Prescott,그녀에게 작업 걸 생각 마세요. 머리에 화살 맞습니다.,,,,드루이드 57 레벨에 잠금 해제
