SET,NAME,HEALTH,TYPE,ID,PLAYERCLASS,DURABILITY,RARITY,ATTACK,COST,TEXT,FACTION,MECHANICS,INPLAYTEXT,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
"Basic","柯爾克隆精英",3,"Minion","NEW1_011","Warrior",,"Common",4,4,"<b>衝鋒</b>",,Charge,,True,"Alex Horley Orlandelli","柯爾克隆是卡爾洛斯·地獄吼的精英部隊。這樣說吧，你不會想要在穿著藍色外袍時碰到這些傢伙。",,,"於4級時解鎖。","於44級時解鎖。"
"Basic","森林狼",1,"Minion","DS1_175","Hunter",,"Free",1,1,"你的其他野獸獲得+1攻擊力","Neutral",Aura,,True,"Malcolm Davis","其他野獸超愛跟森林狼一起出門的。",,"Beast","於1級時解鎖。","於23級時解鎖。"
"Basic","森金禦盾大師",5,"Minion","CS2_179",,,"Free",3,4,"<b>嘲諷</b>","Horde",Taunt,,True,"Brian Despain","如果你不介意食人妖跟灰塵的話，森金村其實是個還不錯的地方。",,,,"於盜賊59級時解鎖。"
"Basic","機械幼龍",1,"Minion","EX1_025t",,,"Common",2,1,,"Neutral",,,,,,,"Mech",,
"Basic","機械幼龍技師",4,"Minion","EX1_025",,,"Common",2,4,"<b>戰吼:</b>召喚一隻2/1的機械幼龍","Alliance",Battlecry,,True,"Warren Mahy","她還在想辦法要替小機械幼龍「咬咬」加裝一套火箭發射器。",,,,"於法師53級時解鎖。"
"Basic","次級治療術",,"Hero Power","CS1h_001","Priest",,"Free",,2,"<b>英雄能力</b>
恢復2點生命值","Neutral",,,,,,,,,
"Basic","死影纏繞",,"Spell","EX1_302","Warlock",,"Common",,1,"對一個手下造成$1點傷害。若其因此死亡，抽一張牌","Neutral",,,True,"Matt Gaser","如果你的法術看起來像是可怕的骷髏，說句實話，你應該要能多抽幾張牌才對。",,,"於4級時解鎖。","於43級時解鎖。"
"Basic","毒襲",,"Spell","EX1_278","Rogue",,"Common",,2,"造成$1點傷害。抽一張牌","Neutral",,,True,"Alex Garner","忘記塗抹毒藥的毒襲該叫什麼?",,,"於6級時解鎖。","於45級時解鎖。"
"Basic","水元素",6,"Minion","CS2_033","Mage",,"Common",3,4,"<b>凍結</b>任何被此手下造成傷害的角色","Neutral",Freeze,"",True,"John Avon","不要在派對上召喚水元素。氣氛會降到冰點。",,,"於8級時解鎖。","於49級時解鎖。"
"Basic","治療之觸",,"Spell","CS2_007","Druid",,"Free",,3,"恢復#8點生命值","Neutral",,,True,"Cyril Van Der Haegen","8點生命值，無需等待。",,,"於1級時解鎖。","於15級時解鎖。"
"Basic","治療圖騰",2,"Minion","NEW1_009","Shaman",,"Free",0,1,"在你的回合結束時，替全部友方手下恢復1點生命值",,,,,,,,"Totem",,
"Basic","法力溢出",,"Spell","CS2_013t","Druid",,,,0,"抽一張牌。<i>(你最多只能擁有10顆法力水晶)</i>",,,,,,,,,,
"Basic","消失",,"Spell","NEW1_004","Rogue",,"Common",,6,"使全部手下返回擁有者的手上",,,,True,"Sean O’Daniels",,,,"於8級時解鎖。","於23級時解鎖。"
"Basic","淡水鱷",3,"Minion","CS2_120",,,"Free",2,2,,,,,True,"Daren Bader","『左撇子』愛德華·史密斯有次曾嘗試把淡水鱷做成行李箱。",,"Beast",,"於德魯伊55級時解鎖。"
"Basic","火元素",5,"Minion","CS2_042","Shaman",,"Common",6,6,"<b>戰吼:</b>造成3點傷害","Neutral",Battlecry,,True,"Ralph Horsley","這傢伙永遠不能洗澡。噁...",,,"於10級時解鎖。","於49級時解鎖。"
"Basic","火焰衝擊",,"Hero Power","CS2_034","Mage",,"Free",,2,"<b>英雄能力</b>
造成1點傷害","Neutral",,,,,,,,,
"Basic","火球術",,"Spell","CS2_029","Mage",,"Free",,4,"造成$6點傷害","Neutral",,,True,"Ralph Horsley","這個法術用來燒東西很有用。如果你在找可以烘東西的法術，或者用來稍微取暖，你就找錯地方了。",,,"於1級時解鎖。","於44級時解鎖。"
"Basic","火舌",,"Enchantment","EX1_565o","Shaman",,,,,"由火舌圖騰獲得+2攻擊力",,,,,,,,,,
"Basic","火舌圖騰",3,"Minion","EX1_565","Shaman",,"Common",0,2,"兩側的手下+2攻擊力","Neutral",AdjacentBuff|Aura,"",True,"Jonathan Ryder","圖騰雕刻師喜歡用最罕見的木頭來雕刻圖騰。謠傳中甚至有用鐵桉保衛者製作的圖騰。",,"Totem","於4級時解鎖。","於43級時解鎖。"
"Basic","灼熱圖騰",1,"Minion","CS2_050","Shaman",,"Free",1,1,,"Neutral",,,,,,,"Totem",,
"Basic","烈焰風暴",,"Spell","CS2_032","Mage",,"Common",,7,"對全部敵方手下造成$4點傷害","Neutral",,,True,"Romain De Santi","當地面著火時，千萬<b>不要</b>留下來看戲。",,,"於10級時解鎖。","於51級時解鎖。"
"Basic","熔岩狂怒者",1,"Minion","CS2_118",,,"Free",5,3,,,,,True,"Matt Gaser","他覺得自己很強，但是現在幾乎每個人都能單刷熔火之心了。",,,,"於薩滿51級時解鎖。"
"Basic","熔核犬",5,"Minion","CS2_201",,,"Common",9,7,,,,,True,"E.M. Gist","你沒辦法馴服熔核犬。你只能訓練牠在吃掉你之前先吃掉別人。",,"Beast",,"於獵人51級時解鎖。"
"Basic","熾炎戰斧",,"Weapon","CS2_106","Warrior",2,"Free",3,2,,"Neutral",,,True,"Lucas Graciano","在和平安詳的年代，這把武器有著另一個沒那麼出名的稱呼，叫「冷凍和平斧」。",,,"於1級時解鎖。","於49級時解鎖。"
"Basic","爪擊",,"Spell","CS2_005","Druid",,"Free",,1,"賦予你的英雄2點護甲值並在本回合內賦予他+2攻擊力","Neutral",,,True,"Dany Orizio","等爪子露出來的時候，你就會知道誰才是老大。",,,"於1級時解鎖。","於32級時解鎖。"
"Basic","爪擊",,"Enchantment","CS2_005o","Druid",,,,,"本回合+2攻擊力",,OneTurnEffect,,,,,,,,
"Basic","犧牲契印",,"Spell","NEW1_003","Warlock",,"Common",,0,"摧毀一個惡魔。使你的英雄恢復#5點生命值",,,,True,"Jim Nelson","這就是為什麼惡魔和術士無法真的變成朋友。",,,"於8級時解鎖。","於15級時解鎖。"
"Basic","狂怒之嚎",,"Enchantment","DS1_175o","Hunter",,,,,"這隻野獸從森林狼獲得+1攻擊力",,,,,,,,,,
"Basic","狂暴",,"Enchantment","EX1_399e",,,,,,"這個手下的攻擊力提高",,,,,,,,,,
"Basic","狗頭人地卜師",2,"Minion","CS2_142",,,"Common",2,2,"<b>法術傷害+1</b>","Horde",Spellpower,,True,"Gabor Szikszai","在古早的時候，狗頭人曾是最好的蠟燭商人。後來被逼得太兇，結果就...",,,,"於術士59級時解鎖。"
"Basic","狼騎兵",1,"Minion","CS2_124",,,"Free",3,3,"<b>衝鋒</b>","Horde",Charge,,True,"Dany Orizio","獸人騎狼是因為狼能夠適應惡劣的環境，而且毛茸茸又愛撒嬌。",,,,"於戰士59級時解鎖。"
"Basic","獵人印記",,"Spell","CS2_084","Hunter",,"Common",,0,"將一個手下的生命值改為1點","Neutral",,,True,"Jimmy Lo","別跟獵人玩躲貓貓。",,,"於6級時解鎖。","於40級時解鎖。"
"Basic","獵人印記",,"Enchantment","CS2_084e","Hunter",,,,,"這個手下的生命值為1點",,,,,,,,,,
"Basic","獵潮魚人",1,"Minion","EX1_506",,,"Common",2,2,"<b>戰吼:</b>召喚一個1/1的魚人斥候","Neutral",Battlecry,,True,"Dan Scott","「死亡將如潮水席捲而來!」",,"Murloc",,"於盜賊53級時解鎖。"
"Basic","王者祝福",,"Spell","CS2_092","Paladin",,"Common",,4,"賦予一個手下+4/+4。<i>(+4攻擊力/+4生命值)</i>","Neutral",,,True,"Lucas Graciano","歷史上被暗殺的國王這麼多，你確定你還要他們的祝福?",,,"於10級時解鎖。","於49級時解鎖。"
"Basic","王者祝福",,"Enchantment","CS2_092e","Paladin",,,,,"+4/+4",,,,,,,,,,
"Basic","珍娜·普勞德摩爾",30,"Hero","HERO_08","Mage",,"Free",,,,"Neutral",,,True,,,,,,
"Basic","瑪法里恩·怒風",30,"Hero","HERO_06","Druid",,"Free",,,,"Neutral",,,True,,,,,,
"Basic","瓦麗拉·桑古納爾",30,"Hero","HERO_03","Rogue",,"Free",,,,"Neutral",,,True,,,,,,
"Basic","生命分流",,"Hero Power","CS2_056","Warlock",,"Free",,2,"<b>英雄能力</b>
抽一張牌並受到2點傷害","Neutral",,,,,,,,,
"Basic","疾跑",,"Spell","CS2_077","Rogue",,"Common",,7,"抽4張牌","Neutral",,,True,"James Zhang","盜賊不擅長慢跑。",,,"於10級時解鎖。","於49級時解鎖。"
"Basic","白銀之手新兵",1,"Minion","CS2_101t","Paladin",,"Free",1,1,,,,,,,,,,,
"Basic","盾牌格擋",,"Spell","EX1_606","Warrior",,"Common",,3,"獲得5點護甲值。
抽一張牌","Neutral",,,True,"Michael Komarck","盾牌發明的原因就是「臉部格擋」完全沒有作用。",,,"於8級時解鎖。","於28級時解鎖。"
"Basic","真言術:盾",,"Enchantment","CS2_004e","Priest",,,,,"+2生命值",,,,,,,,,,
"Basic","真言術:盾",,"Spell","CS2_004","Priest",,"Free",,1,"賦予一個手下+2生命值。
抽一張牌","Neutral",,,True,"Jessica Jung","有額外的防護是好事啦，不過這個盾真的會干擾視線耶。",,,"於1級時解鎖。","於47級時解鎖。"
"Basic","真銀勇士劍",,"Weapon","CS2_097","Paladin",2,"Common",4,4,"每當你的英雄進行攻擊，使其恢復2點生命值","Neutral",,,True,"Ryan Sook","劈砍切割樣樣都行。也可以拿來開罐頭(不過你最好別這麼做)。",,,"於2級時解鎖。","於40級時解鎖。"
"Basic","石化武器",,"Spell","CS2_045","Shaman",,"Free",,1,"本回合賦予一個友方角色+3攻擊力","Neutral",,,True,"Alex Horley Orlandelli","要是可以把敵人石化就更好了。",,,"於1級時解鎖。","於36級時解鎖。"
"Basic","石化武器",,"Enchantment","CS2_045e","Shaman",,,,,"這個角色本回合+3攻擊力",,OneTurnEffect,,,,,,,,
"Basic","石拳巨魔",7,"Minion","CS2_200",,,"Free",6,6,,,,,True,"Brian Despain","「偶屬性好好!偶好便宜!」",,,,"於術士51級時解鎖。"
"Basic","石爪圖騰",2,"Minion","CS2_051","Shaman",,"Free",0,1,"<b>嘲諷</b>","Neutral",Taunt,,,,,,"Totem",,
"Basic","石牙野豬",1,"Minion","CS2_171",,,"Free",1,1,"<b>衝鋒</b>","Neutral",Charge,,True,"Howard Lyon","這張牌烤起來很香。",,"Beast",,"於獵人53級時解鎖。"
"Basic","破碎之日教士",2,"Minion","EX1_019",,,"Common",3,3,"<b>戰吼:</b>賦予一個友方手下+1/+1","Neutral",Battlecry,,True,"Doug Alexander","他們最愛萃取自太陽之井的魔力礦泉水!",,,,"於牧師53級時解鎖。"
"Basic","磨利",,"Enchantment","CS2_083e","Rogue",,,,,"本回合+1攻擊力",,OneTurnEffect,,,,,,,,
"Basic","神聖新星",,"Spell","CS1_112","Priest",,"Common",,5,"造成全部敵人$2點傷害。恢復全部友方角色#2點生命值","Neutral",,,True,"Luca Zontini","如果抽不到聖光術，將就一下這張吧。可能是因為你作惡多端的關係。",,,"於6級時解鎖。","於45級時解鎖。"
"Basic","神聖精神",,"Spell","CS2_236","Priest",,"Common",,2,"使一個手下的生命值加倍",,,,True,"Jim Pavelec","麻煩加倍，樂趣也加倍!",,,"於2級時解鎖。","於28級時解鎖。"
"Basic","神聖精神",,"Enchantment","CS2_236e","Priest",,,,,"這個手下擁有雙倍的生命值",,,,,,,,,,
"Basic","秘法射擊",,"Spell","DS1_185","Hunter",,"Free",,1,"造成$2點傷害","Neutral",,,True,"Luca Zontini","法師召喚秘法箭矢來賣給獵人，直到獵人們學會足夠的魔法來自己進行製造。接下來的失業率導致暴風城陷入短暫的不景氣。",,,"於1級時解鎖。","於32級時解鎖。"
"Basic","秘法智力",,"Spell","CS2_023","Mage",,"Free",,3,"抽2張牌","Neutral",,,True,"Dave Berggren","出這張牌會讓你更聰明。而且面對現實吧，我們都不介意再更聰明一點。",,,"於1級時解鎖。","於15級時解鎖。"
"Basic","秘法飛彈",,"Spell","EX1_277","Mage",,"Free",,1,"造成$3點傷害，隨機分給敵方角色","Neutral",ImmuneToSpellpower,,True,"Warren Mahy","你本來以為你能更熟練地控制這些飛彈，畢竟你是個強大的法師，對吧。",,,"於1級時解鎖。","於32級時解鎖。"
"Basic","穩固射擊",,"Hero Power","DS1h_292","Hunter",,"Free",,2,"<b>英雄能力</b>
對敵方英雄造成2點傷害","Neutral",,,,,,,,,
"Basic","空中之眼",,"Enchantment","NEW1_033o","Hunter",,,,,"里奧克賦予了這個手下+1攻擊力",,,,,,,,,,
"Basic","競技場之王",5,"Minion","CS2_162",,,"Common",6,6,"<b>嘲諷</b>","Alliance",Taunt,,True,"E.M. Gist","他曾經是競技場積分打到2100+的玩家，但那已經是很久以前的事了，而且沒有人能讓他閉嘴不提當年勇。",,,,"於牧師59級時解鎖。"
"Basic","米莎",4,"Minion","NEW1_032","Hunter",,"Common",4,3,"<b>嘲諷</b>",,Taunt,,,,,,"Beast",,
"Basic","精神控制",,"Enchantment","CS1_113e","Priest",,"Common",,,"這個手下的控制者換人了","Neutral",,,,,,,,,
"Basic","精神控制",,"Spell","CS1_113","Priest",,"Common",,10,"控制一個敵方手下","Neutral",,,True,"Sean O’Daniels","被提名為「最有可能讓你的對手捶牆壁的法術」。",,,"於10級時解鎖。","於49級時解鎖。"
"Basic","精靈弓箭手",1,"Minion","CS2_189",,,"Common",1,1,"<b>戰吼:</b>造成1點傷害","Horde",Battlecry,,True,"Steve Prescott","不要想約她出去。她會朝著你放箭。",,,,"於德魯伊57級時解鎖。"
"Basic","索爾",30,"Hero","HERO_02","Shaman",,"Free",,,,"Neutral",,,True,,,,,,
"Basic","綠洲鉗嘴龜",7,"Minion","CS2_119",,,"Free",2,4,,,,,True,"Ittoku","想要跟他的偶像一樣飛行和噴火的夢想是永遠不可能實現的。",,"Beast",,"於德魯伊51級時解鎖。"
"Basic","綿羊",1,"Minion","CS2_tk1",,,"Common",1,0,,"Neutral",,,,,,,"Beast",,
"Basic","聖光懲擊",,"Spell","CS1_130","Priest",,"Free",,1,"造成$2點傷害","Neutral",,,True,"Steve Ellis","不管有多虔誠，每個人偶爾還是需要被揍幾下。",,,"於1級時解鎖。","於23級時解鎖。"
"Basic","聖光正義之錘",,"Weapon","CS2_091","Paladin",4,"Free",1,1,,"Neutral",,,True,"Glenn Rane","莫克札王子是稀有武器的收藏家。他會把它們活化，讓它們為他跳舞。",,,"於1級時解鎖。","於36級時解鎖。"
"Basic","聖光術",,"Spell","CS2_089","Paladin",,"Free",,2,"恢復#6點生命值","Neutral",,,True,"Zoltan & Gabor","如果你經常沐浴在聖光之下，你可能得考慮擦點防曬油。",,,"於1級時解鎖。","於15級時解鎖。"
"Basic","背刺",,"Spell","CS2_072","Rogue",,"Free",,0,"對一個未受傷的手下造成$2點傷害","Neutral",,,True,"Michael Sutfin","好笑的是，大喊「你看那裡!」經常能讓你的對手轉身背對你。",,,"於1級時解鎖。","於36級時解鎖。"
"Basic","胡佛",2,"Minion","NEW1_034","Hunter",,"Common",4,3,"<b>衝鋒</b>",,Charge,,,,,,"Beast",,
"Basic","腐蝕術",,"Spell","CS2_063","Warlock",,"Common",,1,"選擇一個敵方手下。在你的回合開始時，摧毀它","Neutral",,,True,"Wayne Reynolds","一開始只是從辦公室偷支筆。然後，不知不覺，哇!良心就這麼腐蝕了。",,,"於2級時解鎖。","於32級時解鎖。"
"Basic","腐蝕術",,"Enchantment","CS2_063e","Warlock",,,,,"在施放腐蝕術的玩家回合開始時，摧毀這個手下",,,,,,,,,,
"Basic","致命毒藥",,"Spell","CS2_074","Rogue",,"Free",,1,"賦予你的武器+2攻擊力","Neutral",,,True,"Trevor Jacobs","盜賊非常小心地保護著製作毒藥的秘密，否則若法師開始把毒藥弄進法術就麻煩了。毒箭術?毒雨術?毒元素?沒有人想要看到那種東西。",,,"於1級時解鎖。","於43級時解鎖。"
"Basic","致命毒藥",,"Enchantment","CS2_074e",,,,,,"+2攻擊力",,,,,,,,,,
"Basic","英勇打擊",,"Enchantment","CS2_105e","Warrior",,,,,"本回合+4攻擊力",,OneTurnEffect,,,,,,,,
"Basic","英勇打擊",,"Spell","CS2_105","Warrior",,"Free",,2,"本回合賦予你的英雄+4攻擊力","Neutral",,,True,"Jonboy Meyers","如果你真的是英雄，應該「每一擊」都是英勇打擊才對。",,,"於1級時解鎖。","於15級時解鎖。"
"Basic","藍鰓戰士",1,"Minion","CS2_173",,,"Common",2,2,"<b>衝鋒</b>","Neutral",Charge,,True,"Jakub Kasper","他只是想要一個抱抱。濕熱熱的...黏糊糊的...抱抱。",,"Murloc",,"於聖騎士53級時解鎖。"
"Basic","藏寶海灣保鏢",4,"Minion","CS2_187",,,"Common",5,5,"<b>嘲諷</b>","Horde",Taunt,,True,"Matt Cavotta","你可以雇用他...直到有人付了他足夠的金幣來背叛你。",,,,"於薩滿55級時解鎖。"
"Basic","虛無行者",3,"Minion","CS2_065","Warlock",,"Free",1,1,"<b>嘲諷</b>","Neutral",Taunt,,True,"Alex Horley Orlandelli","他真的不會跳「虛無之舞」。不要再叫他試了。",,"Demon","於1級時解鎖。","於36級時解鎖。"
"Basic","血沼迅猛龍",2,"Minion","CS2_172",,,"Free",3,2,,"Horde",,,True,"Dan Brereton","「殺死30隻迅猛龍。」-赫米特·奈辛瓦里",,"Beast",,"於獵人57級時解鎖。"
"Basic","衝鋒",,"Enchantment","DS1_178e","Hunter",,,,,"凍原犀牛賦予<b>衝鋒</b>",,,,,,,,,,
"Basic","衝鋒",,"Enchantment","EX1_084e","Warrior",,,,,"這個手下擁有<b>衝鋒</b>",,,,,,,,,,
"Basic","衝鋒",,"Spell","CS2_103","Warrior",,"Free",,3,"賦予一個友方手下+2攻擊力及<b>衝鋒</b>","Neutral",,,True,"Alex Horley Orlandelli","「喂!喂!慢一點啊!」-某個不是戰士的手下",,,"於1級時解鎖。","於23級時解鎖。"
"Basic","衝鋒",,"Enchantment","CS2_103e2","Warrior",,,,,"+2攻擊力及<b>衝鋒</b>",,,,,,,,,,
"Basic","見習工程師",1,"Minion","EX1_015",,,"Free",1,2,"<b>戰吼:</b>抽一張牌","Alliance",Battlecry,,True,"Karl Richardson","「這一班有一半的學生無法畢業...因為他們已經被變成雞了。」-技工大師歐沃斯巴克，指導「科學講座101」",,,,"於德魯伊59級時解鎖。"
"Basic","語風者",3,"Minion","EX1_587","Shaman",,"Common",3,4,"<b>戰吼:</b>使一個友方手下獲得<b>風怒</b>","Neutral",Battlecry,,True,"Vance Kovacs","還有什麼比有口臭的語風者更糟糕的東西嗎?",,,"於8級時解鎖。","於45級時解鎖。"
"Basic","諸王守護者",6,"Minion","CS2_088","Paladin",,"Common",5,7,"<b>戰吼:</b>使你的英雄恢復6點生命值","Neutral",Battlecry,,True,"E.M. Gist","來自異界的神聖生物還真是老套啊!",,,"於8級時解鎖。","於47級時解鎖。"
"Basic","謙恭",,"Spell","EX1_360","Paladin",,"Common",,1,"將一個手下的攻擊力改為1點","Neutral",,,True,"Daren Bader","這張卡會讓人想便便。喔不對，那是「出恭」。",,,"於6級時解鎖。","於28級時解鎖。"
"Basic","謙恭",,"Enchantment","EX1_360e","Paladin",,,,,"攻擊力被改為1點","Neutral",,,,,,,,,
"Basic","護甲提升!",,"Hero Power","CS2_102","Warrior",,"Free",,2,"<b>英雄能力</b>
獲得2點護甲值","Neutral",,,,,,,,,
"Basic","變形術",,"Spell","CS2_022","Mage",,"Free",,4,"將一個手下變形為一隻1/1的羊","Neutral",,,True,"Vance Kovacs","本來這一段是要講雙關話，不過說出口的時候變成了咩...",,,"於1級時解鎖。","於47級時解鎖。"
"Basic","變形術",,"Enchantment","CS2_022e","Mage",,"Common",,,"這個手下被變形為一隻1/1的羊","Neutral",Morph,,,,,,,,
"Basic","變身",,"Hero Power","CS2_017","Druid",,"Free",,2,"<b>英雄能力</b>
本回合+1攻擊力。
+1護甲值","Neutral",,,,,,,,,
"Basic","追蹤",,"Spell","DS1_184","Hunter",,"Free",,1,"瀏覽你牌堆中最上面三張牌。選一張後捨棄其他兩張","Neutral",,,True,"Mauro Cascioli","這張是給無法決定要放哪張卡進套牌的人用的!",,,"於1級時解鎖。","於15級時解鎖。"
"Basic","達拉然法師",4,"Minion","EX1_582",,,"Common",1,3,"<b>法術傷害+1</b>","Neutral",Spellpower,,True,"Jim Nelson","你應該沒見過達拉然戰士才對。",,,,"於法師59級時解鎖。"
"Basic","邪惡攻擊",,"Spell","CS2_075","Rogue",,"Free",,1,"對敵方英雄造成$3點傷害","Neutral",,,True,"Frank Cho","這個攻擊感覺就是怪怪的。甚至可以說邪惡。",,,"於1級時解鎖。","於15級時解鎖。"
"Basic","酸性沼澤軟泥怪",2,"Minion","EX1_066",,,"Common",3,2,"<b>戰吼:</b>摧毀你對手的武器","Alliance",Battlecry,,True,"Chris Rahn","軟泥怪喜歡佛朗明哥舞。不要問為什麼。",,,,"於盜賊57級時解鎖。"
"Basic","里奧克",4,"Minion","NEW1_033","Hunter",,"Common",2,3,"其他友方手下擁有+1攻擊力",,,,,,,,"Beast",,
"Basic","野性印記",,"Spell","CS2_009","Druid",,"Free",,2,"賦予一個手下<b>嘲諷</b>及+2/+2<i>(+2攻擊力及+2生命值)</i>","Neutral",,,True,"Brad Vancata","不是水性，也不是油性，是野性的印記。",,,"於1級時解鎖。","於28級時解鎖。"
