SET,NAME,HEALTH,TYPE,ID,PLAYERCLASS,DURABILITY,RARITY,ATTACK,COST,TEXT,FACTION,MECHANICS,INPLAYTEXT,COLLECTIBLE,ARTIST,FLAVOR,RACE,ELITE,HOWTOGET,HOWTOGETGOLD
Basic,暗言术：灭,,Spell,EX1_622,Priest,,Common,,3,消灭一个攻击力大于或等于5的随从。,,,,True,Raymond Swanland,如果你的法术没有命中，那么你的目标身上会留下一道闪电形状的伤疤。,,,达到8级后解锁。,达到43级后解锁。
Basic,暗言术：痛,,Spell,CS2_234,Priest,,Free,,2,消灭一个攻击力小于或等于3的随从。,,,,True,Raymond Swanland,许多寺僧学徒都会施放：“暗言术：怒”，这个法术是它的进阶法术。,,,达到1级后解锁。,达到36级后解锁。
Basic,暗鳞先知,1,Minion,EX1_508,,,Common,1,1,所有其他鱼人获得+1攻击力。,Neutral,Aura,,True,Phil Saunders,这些算是有头脑的鱼人。但仍然有些名不副实。,Murloc,,,术士达到53级后解锁。
Basic,暗鳞治愈者,5,Minion,DS1_055,,,Common,4,5,<b>战吼：</b>为所有友方角色恢复2点生命值。,Neutral,Battlecry,,True,Jesper Ejsing,她只是在闲暇时间做一些治疗工作。这其实只不过是一个业余爱好罢了。,,,,牧师达到55级后解锁。
Basic,暴风城之力,,Enchantment,CS2_222o,,,,,,获得+1/+1。,,,,,,,,,,
Basic,暴风城勇士,6,Minion,CS2_222,,,Common,6,7,你的其他随从获得+1/+1。,Alliance,Aura,,True,Doug Alexander,在死亡之翼攻击主城的时候，这个士兵是小队中唯一活下来的一个。现在，他已经变得忍辱负重，镇定自若了。,,,,圣骑士达到59级后解锁。
Basic,暴风城骑士,5,Minion,CS2_131,,,Common,2,4,<b>冲锋</b>,Alliance,Charge,,True,Ladronn,对于“死亡之翼毁城事件”，他仍然耿耿于怀。,,,,圣骑士达到55级后解锁。
Basic,月火术,,Spell,CS2_008,Druid,,Common,,0,造成$1点伤害。,Neutral,,,True,Richard Wright,“把月火术拖到每一个技能栏位上。”——《如何成为一名德鲁伊》，第五章，第三节,,,达到6级后解锁。,达到40级后解锁。
Basic,机械幼龙,1,Minion,EX1_025t,,,Common,2,1,,Neutral,,,,,,Mech,,,
Basic,机械幼龙技工,4,Minion,EX1_025,,,Common,2,4,<b>战吼：</b>召唤一个2/1的机械幼龙。,Alliance,Battlecry,,True,Warren Mahy,她依然在想办法为咬咬先生装上火箭发射器。,,,,法师达到53级后解锁。
Basic,杀戮命令,,Spell,EX1_539,Hunter,,Common,,3,造成$3点伤害。如果你控制任何野兽，则改为造成$5点伤害。,Neutral,,,True,Gabe from Penny Arcade,“咬死他！”，他下达了命令。,,,达到10级后解锁。,达到49级后解锁。
Basic,森林狼,1,Minion,DS1_175,Hunter,,Free,1,1,你的其他野兽获得+1攻击力。,Neutral,Aura,,True,Malcolm Davis,其他野兽最喜欢和森林狼一起外出打猎了。,Beast,,达到1级后解锁。,达到23级后解锁。
Basic,森金持盾卫士,5,Minion,CS2_179,,,Free,3,4,<b>嘲讽</b>,Horde,Taunt,,True,Brian Despain,如果你喜欢巨魔和沙尘的话，森金村还是个不错的地方。,,,,潜行者达到59级后解锁。
Basic,横扫,,Spell,CS2_012,Druid,,Common,,4,对一个敌人造成$4点伤害，并对所有其他敌人造成$1点伤害。,Neutral,,,True,Sean O’Daniels,当一只熊向后仰身张开它的前臂时，他就要横扫！...或者拥抱你了。,,,达到8级后解锁。,达到47级后解锁。
Basic,次级治疗术,,Hero Power,CS1h_001,Priest,,Free,,2,<b>英雄技能</b>恢复2点生命值。,Neutral,,,,,,,,,
Basic,死亡缠绕,,Spell,EX1_302,Warlock,,Common,,1,对一个随从造成$1点伤害，如果死亡缠绕将其杀死，抽一张牌。,Neutral,,,True,Matt Gaser,很久以前，术士们发现只要在普通的法术中加入一点令人作呕的颜色，就能在伤害敌人的同时使其恐惧。真是一举两得。,,,达到4级后解锁。,达到43级后解锁。
Basic,毒刃,,Spell,EX1_278,Rogue,,Common,,2,造成$1点伤害，抽一张牌。,Neutral,,,True,Alex Garner,毒如鹤顶，刃若清刚；图穷匕现，君命难长。,,,达到6级后解锁。,达到45级后解锁。
Basic,水元素,6,Minion,CS2_033,Mage,,Common,3,4,<b>冻结</b>任何受到该随从伤害的角色。,Neutral,Freeze,,True,John Avon,千万别在晚会上召唤水元素。它会把一切都搞砸的。,,,达到8级后解锁。,达到49级后解锁。
Basic,治疗之触,,Spell,CS2_007,Druid,,Free,,3,恢复#8点生命值。,Neutral,,,True,Cyril Van Der Haegen,见效快，疗效好，无毒副作用。,,,达到1级后解锁。,达到15级后解锁。
Basic,治疗图腾,2,Minion,NEW1_009,Shaman,,Free,0,1,在你的回合结束时，为所有友方随从恢复1点生命值。,,,,,,,Totem,,,
Basic,法力过剩,,Spell,CS2_013t,Druid,,,,0,抽一张牌。<i>（你最多可以拥有10个法力水晶。）</i>,,,,,,,,,,
Basic,消失,,Spell,NEW1_004,Rogue,,Common,,6,将所有随从移回其拥有者的手牌。,,,,True,Sean O’Daniels,,,,达到8级后解锁。,达到23级后解锁。
Basic,淡水鳄,3,Minion,CS2_120,,,Free,2,2,,,,,True,Daren Bader,“左撇子”爱德华·史密斯曾经试着从一条淡水鳄的嘴里把行李夺回来。,Beast,,,德鲁伊达到55级后解锁。
Basic,激活,,Spell,EX1_169,Druid,,Free,,0,仅在本回合中，获得两个法力水晶。,Neutral,,,True,Doug Alexander,有些德鲁伊做梦时都回响着陌生人的喊叫声：“给我个激活！”,,,达到1级后解锁。,达到36级后解锁。
Basic,火元素,5,Minion,CS2_042,Shaman,,Common,6,6,<b>战吼：</b>造成3点伤害。,Neutral,Battlecry,,True,Ralph Horsley,他从来不洗澡。嗯...,,,达到10级后解锁。,达到49级后解锁。
Basic,火焰冲击,,Hero Power,CS2_034,Mage,,Free,,2,<b>英雄技能</b>造成1点伤害。,Neutral,,,,,,,,,
Basic,火球术,,Spell,CS2_029,Mage,,Free,,4,造成$6点伤害。,Neutral,,,True,Ralph Horsley,这个法术会让东西烧起来。如果你是在寻找能把东西烤熟，或者只是加热的法术，你就找错对象了。,,,达到1级后解锁。,达到44级后解锁。
Basic,火舌,,Enchantment,EX1_565o,Shaman,,,,,火舌图腾使其获得+2攻击力。,,,,,,,,,,
Basic,火舌图腾,3,Minion,EX1_565,Shaman,,Common,0,2,相邻的随从获得+2攻击力。,Neutral,AdjacentBuff|Aura,,True,Jonathan Ryder,图腾制造师喜欢用最稀有的木材来打造图腾。甚至有传言说，这些图腾是由埃隆巴克保护者身上的树皮做的。,Totem,,达到4级后解锁。,达到43级后解锁。
Basic,灵魂之火,,Spell,EX1_308,Warlock,,Common,,1,造成$4点伤害，随机弃一张牌。,Neutral,,,True,Raymond Swanland,是把别人的灵魂点燃？还是用自己的灵魂把别人点燃？这似乎是有很大区别的。,,,达到6级后解锁。,达到28级后解锁。
Basic,灼热图腾,1,Minion,CS2_050,Shaman,,Free,1,1,,Neutral,,,,,,Totem,,,
Basic,炽炎战斧,,Weapon,CS2_106,Warrior,2,Free,3,2,,Neutral,,,True,Lucas Graciano,在安宁祥和的年代，人们用另一个不太流行的名字称呼这把武器，寒冰静谧战斧。,,,达到1级后解锁。,达到49级后解锁。
Basic,烈焰风暴,,Spell,CS2_032,Mage,,Common,,7,对所有敌方随从造成$4点伤害。,Neutral,,,True,Romain De Santi,当地板着火的时候，无论你在地上怎么打滚，都是没用的。,,,达到10级后解锁。,达到51级后解锁。
Basic,熔火恶犬,5,Minion,CS2_201,,,Common,9,7,,,,,True,E.M. Gist,你无法驯服一头熔火恶犬。你只能通过训练让它在吃掉你之前先吃掉其他人。,Beast,,,猎人达到51级后解锁。
Basic,爪击,,Spell,CS2_005,Druid,,Free,,1,使你的英雄获得2点护甲值，并在本回合中获得+2攻击力。,Neutral,,,True,Dany Orizio,谁去谁留，都由爪子决定。,,,达到1级后解锁。,达到32级后解锁。
Basic,爪击,,Enchantment,CS2_005o,Druid,,,,,在本回合中，获得+2攻击力。,,OneTurnEffect,,,,,,,,
Basic,牺牲契约,,Spell,NEW1_003,Warlock,,Common,,0,牺牲一个恶魔，为你的英雄恢复#5点生命值。,,,,True,Jim Nelson,这就是为何恶魔不愿意和术士交朋友的原因。,,,达到8级后解锁。,达到15级后解锁。
Basic,狂怒之嚎,,Enchantment,DS1_175o,Hunter,,,,,森林狼使得这只野兽获得+1攻击力。,,,,,,,,,,
Basic,狂暴,,Enchantment,EX1_399e,,,,,,该随从的攻击力增加。,,,,,,,,,,
Basic,狗头人地卜师,2,Minion,CS2_142,,,Common,2,2,<b>法术伤害+1</b>,Horde,Spellpower,,True,Gabor Szikszai,在过去，狗头人是这片土地上最好的蜡烛交易商，直到它们被逼太甚...,,,,术士达到59级后解锁。
Basic,狼骑兵,1,Minion,CS2_124,,,Free,3,3,<b>冲锋</b>,Horde,Charge,,True,Dany Orizio,兽人劫掠者们以狼作为坐骑是因为它们能够适应艰苦的环境，而且它们特别温顺，很会讨兽人喜欢。,,,,战士达到59级后解锁。
Basic,猎人印记,,Spell,CS2_084,Hunter,,Common,,0,使一个随从的生命值变为1。,Neutral,,,True,Jimmy Lo,千万不要和猎人玩捉迷藏的游戏。,,,达到6级后解锁。,达到40级后解锁。
Basic,猎人印记,,Enchantment,CS2_084e,Hunter,,,,,该随从的生命值变为1。,,,,,,,,,,
Basic,王者祝福,,Spell,CS2_092,Paladin,,Common,,4,使一个随从获得+4/+4。<i>（+4攻击力/+4生命值）</i>,Neutral,,,True,Lucas Graciano,你知道世界上有多少所谓的“王者”被暗杀了吗？你确定还想要王者祝福吗？,,,达到10级后解锁。,达到49级后解锁。
Basic,王者祝福,,Enchantment,CS2_092e,Paladin,,,,,+4/+4。,,,,,,,,,,
Basic,玛法里奥·怒风,30,Hero,HERO_06,Druid,,Free,,,,Neutral,,,True,,,,,,
Basic,瓦莉拉·萨古纳尔,30,Hero,HERO_03,Rogue,,Free,,,,Neutral,,,True,,,,,,
Basic,生命分流,,Hero Power,CS2_056,Warlock,,Free,,2,<b>英雄技能</b>抽一张牌并受到2点伤害。,Neutral,,,,,,,,,
Basic,疾跑,,Spell,CS2_077,Rogue,,Common,,7,抽四张牌。,Neutral,,,True,James Zhang,潜行者们通常都不擅长慢跑。,,,达到10级后解锁。,达到49级后解锁。
Basic,白银之手新兵,1,Minion,CS2_101t,Paladin,,Free,1,1,,,,,,,,,,,
Basic,盾牌格挡,,Spell,EX1_606,Warrior,,Common,,3,获得5点护甲值。抽一张牌。,Neutral,,,True,Michael Komarck,光有面罩是不够的，所以人们发明了盾牌。,,,达到8级后解锁。,达到28级后解锁。
Basic,真言术：盾,,Spell,CS2_004,Priest,,Free,,1,使一个随从获得+2生命值。抽一张牌。,Neutral,,,True,Jessica Jung,额外的保护自然不错，但是这护盾阻碍了视野。,,,达到1级后解锁。,达到47级后解锁。
Basic,真言术：盾,,Enchantment,CS2_004e,Priest,,,,,+2生命值。,,,,,,,,,,
Basic,真银圣剑,,Weapon,CS2_097,Paladin,2,Common,4,4,每当你的英雄进攻，便为其恢复2点生命值。,Neutral,,,True,Ryan Sook,它能用来切片，也能切块。你还可以用它来开罐头。（但你不会这么做的。）,,,达到2级后解锁。,达到40级后解锁。
Basic,石化武器,,Spell,CS2_045,Shaman,,Free,,1,在本回合中，使一个友方角色获得+3攻击力。,Neutral,,,True,Alex Horley Orlandelli,如果你的敌人是石头做的，那就再好不过了。,,,达到1级后解锁。,达到36级后解锁。
Basic,石化武器,,Enchantment,CS2_045e,Shaman,,,,,在本回合中，该角色获得+3攻击力。,,OneTurnEffect,,,,,,,,
Basic,石拳食人魔,7,Minion,CS2_200,,,Free,6,6,,,,,True,Brian Despain,“我非常厉害，绝对值这个价格！”,,,,术士达到51级后解锁。
Basic,石爪图腾,2,Minion,CS2_051,Shaman,,Free,0,1,<b>嘲讽</b>,Neutral,Taunt,,,,,Totem,,,
Basic,石牙野猪,1,Minion,CS2_171,,,Free,1,1,<b>冲锋</b>,Neutral,Charge,,True,Howard Lyon,决斗的时候离它们远点儿。,Beast,,,猎人达到53级后解锁。
Basic,破碎残阳祭司,2,Minion,EX1_019,,,Common,3,3,<b>战吼：</b>使一个友方随从获得+1/+1。,Neutral,Battlecry,,True,Doug Alexander,他们会随身带着一瓶太阳井能量饮料！,,,,牧师达到53级后解锁。
Basic,神圣之灵,,Enchantment,CS2_236e,Priest,,,,,该随从的生命值翻倍。,,,,,,,,,,
Basic,神圣之灵,,Spell,CS2_236,Priest,,Common,,2,使一个随从的生命值翻倍。,,,,True,Jim Pavelec,加倍的付出会得到加倍的收获！,,,达到2级后解锁。,达到28级后解锁。
Basic,神圣惩击,,Spell,CS1_130,Priest,,Free,,1,造成$2点伤害。,Neutral,,,True,Steve Ellis,这和多么虔诚没有关系，每个人都需要时不时有人鞭策一下。,,,达到1级后解锁。,达到23级后解锁。
Basic,神圣新星,,Spell,CS1_112,Priest,,Common,,5,对所有敌方角色造成$2点伤害，为所有友方角色恢复#2点生命值。,Neutral,,,True,Luca Zontini,没有得到圣光眷顾的人切忌使用这个法术，它滋润善者，惩罚恶徒。,,,达到6级后解锁。,达到45级后解锁。
Basic,祭司的祝福,,Enchantment,EX1_019e,Priest,,,,,+1/+1。,,,,,,,,,,
Basic,稳固射击,,Hero Power,DS1h_292,Hunter,,Free,,2,<b>英雄技能</b>对敌方英雄造成2点伤害。,Neutral,,,,,,,,,
Basic,空气之怒图腾,2,Minion,CS2_052,Shaman,,Free,0,1,<b>法术伤害+1</b>,Neutral,Spellpower,,,,,Totem,,,
Basic,竞技场主宰,5,Minion,CS2_162,,,Common,6,6,<b>嘲讽</b>,Alliance,Taunt,,True,E.M. Gist,他曾经是一个2100分段的竞技场高端玩家。但那已经是几年前的事情了，而且没人能阻止他继续吹嘘这件事。,,,,牧师达到59级后解锁。
Basic,米莎,4,Minion,NEW1_032,Hunter,,Common,4,3,<b>嘲讽</b>,,Taunt,,,,,Beast,,,
Basic,精灵弓箭手,1,Minion,CS2_189,,,Common,1,1,<b>战吼：</b>造成1点伤害。,Horde,Battlecry,,True,Steve Prescott,媚眼如丝，轻盈如燕，致命如箭。,,,,德鲁伊达到57级后解锁。
Basic,精神控制,,Enchantment,CS1_113e,Priest,,Common,,,该随从的控制权发生了变化。,Neutral,,,,,,,,,
Basic,精神控制,,Spell,CS1_113,Priest,,Common,,10,获得一个敌方随从的控制权。,Neutral,,,True,Sean O’Daniels,被称为“最有可能让你的对手捶地撞墙的法术。”,,,达到10级后解锁。,达到49级后解锁。
Basic,绵羊,1,Minion,CS2_tk1,,,Common,1,0,,Neutral,,,,,,Beast,,,
Basic,绿洲钳嘴龟,7,Minion,CS2_119,,,Free,2,4,,,,,True,Ittoku,它的梦想是能够像它的偶像那样飞行和吐息火焰，但这样的梦想永远无法实现。,Beast,,,德鲁伊达到51级后解锁。
Basic,背刺,,Spell,CS2_072,Rogue,,Free,,0,对一个未受伤的随从造成$2点伤害。,Neutral,,,True,Michael Sutfin,大叫着“看那儿！”，然后让你的对手背对着你，这一招总是出奇地有效。,,,达到1级后解锁。,达到36级后解锁。
Basic,腐蚀术,,Spell,CS2_063,Warlock,,Common,,1,选择一个敌方随从，在你的回合开始时，消灭该随从。,Neutral,,,True,Wayne Reynolds,心灵的腐蚀来自于最初的一些小偷小摸，而在你意识到它之前...嘭！一切化为乌有！,,,达到2级后解锁。,达到32级后解锁。
Basic,腐蚀术,,Enchantment,CS2_063e,Warlock,,,,,在施放腐蚀术的玩家的回合开始时，消灭该随从。,,,,,,,,,,
Basic,致命药膏,,Enchantment,CS2_074e,,,,,,+2攻击力。,,,,,,,,,,
Basic,致命药膏,,Spell,CS2_074,Rogue,,Free,,1,使你的武器获得+2攻击力。,Neutral,,,True,Trevor Jacobs,潜行者们都小心翼翼地保守着制毒的秘密，唯恐法师们把毒药用在他们的法术之中。毒性箭？剧毒之雨？毒元素？听上去就很可怕。,,,达到1级后解锁。,达到43级后解锁。
Basic,苔原犀牛,5,Minion,DS1_178,Hunter,,Common,2,5,你的野兽获得<b>冲锋</b>。,Neutral,,,True,Lars Grant-West,人们经常无法分清苔原犀牛和科多兽。这是一头苔原犀牛，对不对？,Beast,,达到8级后解锁。,达到43级后解锁。
Basic,英勇打击,,Enchantment,CS2_105e,Warrior,,,,,在本回合中，+4攻击力。,,OneTurnEffect,,,,,,,,
Basic,英勇打击,,Spell,CS2_105,Warrior,,Free,,2,在本回合中，使你的英雄获得+4攻击力。,Neutral,,,True,Jonboy Meyers,真英雄，必英勇，赶快使用英勇打击，做真英雄！,,,达到1级后解锁。,达到15级后解锁。
Basic,萨尔,30,Hero,HERO_02,Shaman,,Free,,,,Neutral,,,True,,,,,,
Basic,蓝腮战士,1,Minion,CS2_173,,,Common,2,2,<b>冲锋</b>,Neutral,Charge,,True,Jakub Kasper,他只是想要一个拥抱。一个黏黏的...滑滑的...拥抱。,Murloc,,,圣骑士达到53级后解锁。
Basic,藏宝海湾保镖,4,Minion,CS2_187,,,Common,5,5,<b>嘲讽</b>,Horde,Taunt,,True,Matt Cavotta,你可以雇佣他们为你效命...直到有人出更高的价钱来让他们对付你。,,,,萨满祭司达到55级后解锁。
Basic,虚空行者,3,Minion,CS2_065,Warlock,,Free,1,1,<b>嘲讽</b>,Neutral,Taunt,,True,Alex Horley Orlandelli,虽然他也拥有蓝色的，胖胖的身材，但他和某部动画片里的主角没关系。,Demon,,达到1级后解锁。,达到36级后解锁。
Basic,血沼迅猛龙,2,Minion,CS2_172,,,Free,3,2,,Horde,,,True,Dan Brereton,“去杀30条迅猛龙。”——赫米特·奈辛瓦里,Beast,,,猎人达到57级后解锁。
Basic,谦逊,,Enchantment,EX1_360e,Paladin,,,,,攻击力变为1。,Neutral,,,,,,,,,
Basic,谦逊,,Spell,EX1_360,Paladin,,Common,,1,使一个随从的攻击力变为1。,Neutral,,,True,Daren Bader,这张牌真是会让人的心情很糟糕，就像潮湿阴冷的天气。,,,达到6级后解锁。,达到28级后解锁。
Basic,达拉然法师,4,Minion,EX1_582,,,Common,1,3,<b>法术伤害+1</b>,Neutral,Spellpower,,True,Jim Nelson,你肯定没见过达拉然战士。,,,,法师达到59级后解锁。
Basic,追踪术,,Spell,DS1_184,Hunter,,Free,,1,检视你的牌库顶的三张牌，将其中一张置入手牌，弃掉其余牌。,Neutral,,,True,Mauro Cascioli,为了那些不知道该把什么牌放入套牌的人准备的！,,,达到1级后解锁。,达到15级后解锁。
Basic,邪恶短刀,,Weapon,CS2_082,Rogue,2,Free,1,1,,Neutral,,,,,,,,,
Basic,酸性沼泽软泥怪,2,Minion,EX1_066,,,Common,3,2,<b>战吼：</b>摧毁对手的武器。,Alliance,Battlecry,,True,Chris Rahn,软泥怪喜欢弗拉曼柯舞。别问为什么。,,,,潜行者达到57级后解锁。
Basic,野性印记,,Spell,CS2_009,Druid,,Free,,2,使一个随从获得<b>嘲讽</b>和+2/+2。<i>（+2攻击力/+2生命值）</i>,Neutral,,,True,Brad Vancata,这种爪子形状的印记如果纹在身上，人们一定知道你是德鲁伊玩家。,,,达到1级后解锁。,达到28级后解锁。
Basic,野性印记,,Enchantment,CS2_009e,Druid,,,,,该随从获得+2/+2和<b>嘲讽</b>。,,,,,,,,,,
Basic,野性成长,,Spell,CS2_013,Druid,,Free,,2,获得一个空的法力水晶。,Neutral,,,True,James Ryman,使用法力水晶增长装置增加你的法力值，只要399！,,,达到1级后解锁。,达到23级后解锁。
Basic,野猪,1,Minion,CS2_boar,,,Common,1,1,,Neutral,,,,,,Beast,,,
Basic,野蛮咆哮,,Enchantment,CS2_011o,Druid,,,,,在本回合中，获得+2攻击力。,,OneTurnEffect,,,,,,,,
Basic,野蛮咆哮,,Spell,CS2_011,Druid,,Common,,3,在本回合中，使你的所有角色获得+2攻击力。,Neutral,,,True,Grace Liu,显然这对火元素和水元素也有作用。难道这说明元素也是长耳朵的吗？,,,达到4级后解锁。,达到43级后解锁。
Basic,铁炉堡火枪手,2,Minion,CS2_141,,,Common,2,3,<b>战吼：</b>造成1点伤害。,Alliance,Battlecry,,True,Tooth,“准备！瞄准！干杯！”,,,,法师达到55级后解锁。
Basic,铁鬃灰熊,3,Minion,CS2_125,,,Common,3,3,<b>嘲讽</b>,Neutral,Taunt,,True,Lars Grant-West,“瘦死的棕熊比兽人大。”,Beast,,,猎人达到59级后解锁。
Basic,银背族长,4,Minion,CS2_127,,,Common,1,3,<b>嘲讽</b>,Horde,Taunt,,True,Daren Bader,尽管他表现得像个领导者，但实际上银背母猩猩才是真正管事的人。,Beast,,,战士达到53级后解锁。
Basic,镜像,,Spell,CS2_027,Mage,,Common,,1,召唤两个0/2，并具有<b>嘲讽</b>的随从。,Neutral,,,True,Jim Nelson,哦，嘿，这是个镜像！！像镜个是这，嘿，哦,,,达到4级后解锁。,达到36级后解锁。
