SET,NAME,TEXT,RARITY,COST,TYPE,ID,MECHANICS,FACTION,HEALTH,INPLAYTEXT,ATTACK,PLAYERCLASS,DURABILITY,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
"Basic","Drenar vida","Inflige $2 p. de daño. Restaura #2 p. de salud a tu héroe.","Free",3,"Spell","CS2_061",,"Neutral",,,,"Warlock",,True,"Alex Horley Orlandelli",""Te acabo de quitar un año de vida. No se admiten devoluciones".",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 45."
"Basic","Ejecutar","Destruye a un esbirro enemigo dañado.","Free",1,"Spell","CS2_108",,"Neutral",,,,"Warrior",,True,"Dany Orizio","Seguro que se lo merecía.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 47."
"Basic","Elemental de agua","<b>Congela</b> a cualquier personaje dañado por este esbirro.","Common",4,"Minion","CS2_033",Freeze,"Neutral",6,"",3,"Mage",,True,"John Avon","Perfecto para aguar fiestas.",,,"Se desbloquea al alcanzar el nivel 8.","Se desbloquea al alcanzar el nivel 49."
"Basic","Elemental de fuego","<b>Grito de batalla:</b> Inflige 3 p. de daño.","Common",6,"Minion","CS2_042",Battlecry,"Neutral",5,,6,"Shaman",,True,"Ralph Horsley","Está que arde.",,,"Se desbloquea al alcanzar el nivel 10.","Se desbloquea al alcanzar el nivel 49."
"Basic","Élite Kor'kron","<b>Cargar</b>","Common",4,"Minion","NEW1_011",Charge,,3,,4,"Warrior",,True,"Alex Horley Orlandelli","Los Kor'kron son la fuerza de élite de Garrosh Grito Infernal. Digamos que es mejor no cruzarse con estos tipos llevando un tabardo azul.",,,"Se desbloquea al alcanzar el nivel 4.","Se desbloquea al alcanzar el nivel 44."
"Basic","Esfumarse","Devuelve todos los esbirros a la mano de su dueño.","Common",6,"Spell","NEW1_004",,,,,,"Rogue",,True,"Sean O’Daniels",,,,"Se desbloquea al alcanzar el nivel 8.","Se desbloquea al alcanzar el nivel 23."
"Basic","Espiral mortal","Inflige $1 p. de daño a un esbirro. Si eso lo mata roba una carta.","Common",1,"Spell","EX1_302",,"Neutral",,,,"Warlock",,True,"Matt Gaser","Admitámoslo: si puedes lanzar hechizos con forma de calavera deberías poder robar algunas cartas.",,,"Se desbloquea al alcanzar el nivel 4.","Se desbloquea al alcanzar el nivel 43."
"Basic","Espíritu divino","Este esbirro tiene el doble de salud.",,,"Enchantment","CS2_236e",,,,,,"Priest",,,,,,,,
"Basic","Espíritu divino","Duplica la salud de un esbirro.","Common",2,"Spell","CS2_236",,,,,,"Priest",,True,"Jim Pavelec","El doble de salud ¡el doble de diversión!",,,"Se desbloquea al alcanzar el nivel 2.","Se desbloquea al alcanzar el nivel 28."
"Basic","Esqueleto","<b></b>","Common",1,"Minion","skele11",,"Neutral",1,,1,,,,,,,,,
"Basic","Estandarte Lobo Gélido","Estadísticas aumentadas.",,,"Enchantment","CS2_226e",,,,,,,,,,,,,,
"Basic","Estimular","Obtén 2 cristales de maná solo este turno.","Free",0,"Spell","EX1_169",,"Neutral",,,,"Druid",,True,"Doug Alexander","Algunos druidas todavía se acuerdan de cuando completos desconocidos les gritaban "¡Lánzame Estimular!".",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 36."
"Basic","Explorador múrloc",,"Common",0,"Minion","EX1_506a",,"Neutral",1,,1,,,,,,,"Murloc",,
"Basic","Explosión de Fuego","<b>Poder de héroe</b>
Inflige 1 p. de daño.","Free",2,"Hero Power","CS2_034",,"Neutral",,,,"Mage",,,,,,,,
"Basic","Explosión mental","Inflige $5 p. de daño al héroe enemigo.","Free",2,"Spell","DS1_233",,"Neutral",,,,"Priest",,True,"Dave Allsop","Este hechizo te explota en la mente.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 15."
"Basic","Flagelo","Inflige $4 p. de daño a un enemigo y $1 p. de daño a todos los demás enemigos.","Common",4,"Spell","CS2_012",,"Neutral",,,,"Druid",,True,"Sean O’Daniels","Desde que practican con esbirros los druidas ya no se tienen que afilar las garras en los muebles.",,,"Se desbloquea al alcanzar el nivel 8.","Se desbloquea al alcanzar el nivel 47."
"Basic","Fogonazo","Inflige $4 p. de daño a todos los esbirros enemigos.","Common",7,"Spell","CS2_032",,"Neutral",,,,"Mage",,True,"Romain De Santi","Lo de tirarse al suelo y rodar no es tan buena idea cuando es el suelo lo que está en llamas.",,,"Se desbloquea al alcanzar el nivel 10.","Se desbloquea al alcanzar el nivel 51."
"Basic","Fuego de alma","Inflige $4 p. de daño. Descarta una carta aleatoria.","Common",1,"Spell","EX1_308",,"Neutral",,,,"Warlock",,True,"Raymond Swanland","Los brujos tienen el fuego en el cuerpo. Y en el alma.",,,"Se desbloquea al alcanzar el nivel 6.","Se desbloquea al alcanzar el nivel 28."
"Basic","Fuego estelar","Inflige $5 p. de daño.
Roba una carta.","Common",6,"Spell","EX1_173",,"Neutral",,,,"Druid",,True,"Alex Horley Orlandelli","Con esta carta tu druida será la estrella... de fuego. ¿O era al revés?",,,"Se desbloquea al alcanzar el nivel 2.","Se desbloquea al alcanzar el nivel 45."
"Basic","Fuego lunar","Inflige $1 p. de daño.","Common",0,"Spell","CS2_008",,"Neutral",,,,"Druid",,True,"Richard Wright",""Lanza Fuego lunar y no pares". - Cómo ser un druida capítulo 5 sección 3",,,"Se desbloquea al alcanzar el nivel 6.","Se desbloquea al alcanzar el nivel 40."
"Basic","Furibundo de magma",,"Free",3,"Minion","CS2_118",,,1,,5,,,True,"Matt Gaser","Decidió marcharse del Núcleo de Magma por todos esos aventureros que ahora se pasean por la mazmorra como si nada.",,,,"Se desbloquea al alcanzar el nivel 51 con el chamán."
"Basic","Fusilero de Forjaz","<b>Grito de batalla:</b> Inflige 1 p. de daño.","Common",3,"Minion","CS2_141",Battlecry,"Alliance",2,,2,,,True,"Tooth","¡Preparados! ¡Apunten! ¡Beban!",,,,"Se desbloquea al alcanzar el nivel 55 con el mago."
"Basic","Garras","Tu héroe tiene +1 p. de ataque este turno.",,,"Enchantment","CS2_017o",OneTurnEffect,,,,,"Druid",,,,,,,,
"Basic","Garrosh Grito Infernal",,"Free",,"Hero","HERO_01",,"Neutral",30,,,"Warrior",,True,,,,,,
"Basic","Geomántico kóbold","<b>+1 p. de daño con hechizos</b>","Common",2,"Minion","CS2_142",Spellpower,"Horde",2,,2,,,True,"Gabor Szikszai","Antiguamente los kóbolds eran los mercaderes de velas más prestigiosos del continente. Lo que hace el estrés...",,,,"Se desbloquea al alcanzar el nivel 59 con el brujo."
"Basic","Gólem de guerra",,"Common",7,"Minion","CS2_186",,"Neutral",7,,7,,,True,"Dave Kendall","Los gólems no sienten temor pero por alguna razón salen corriendo cuando se les lanza Miedo. ¿Será por instinto? ¿Será para integrarse?",,,,"Se desbloquea al alcanzar el nivel 51 con el pícaro."
"Basic","Golpe heroico","+4 p. de ataque este turno.",,,"Enchantment","CS2_105e",OneTurnEffect,,,,,"Warrior",,,,,,,,
"Basic","Golpe heroico","Otorga +4 p. de ataque a tu héroe este turno.","Free",2,"Spell","CS2_105",,"Neutral",,,,"Warrior",,True,"Jonboy Meyers","Para los verdaderos héroes todos los golpes son golpes heroicos.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 15."
"Basic","Golpe siniestro","Inflige $3 p. de daño al héroe enemigo.","Free",1,"Spell","CS2_075",,"Neutral",,,,"Rogue",,True,"Frank Cho","Dando puñaladas a diestro... y siniestro.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 15."
"Basic","Guardián de los reyes","<b>Grito de batalla:</b> Restaura 6 p. de salud a tu héroe.","Common",7,"Minion","CS2_088",Battlecry,"Neutral",6,,5,"Paladin",,True,"E.M. Gist","Todo el mundo necesita la ayuda de un ser sagrado sobrenatural de vez en cuando.",,,"Se desbloquea al alcanzar el nivel 8.","Se desbloquea al alcanzar el nivel 47."
"Basic","Guerrero Branquiazul","<b>Cargar</b>","Common",2,"Minion","CS2_173",Charge,"Neutral",1,,2,,,True,"Jakub Kasper","Solo quiere un abrazo. Un abrazo húmedo y viscoso.",,"Murloc",,"Se desbloquea al alcanzar el nivel 53 con el paladín."
"Basic","Gul'dan",,"Free",,"Hero","HERO_07",,"Neutral",30,,,"Warlock",,True,,,,,,
"Basic","Hablavientos","<b>Grito de batalla:</b> Otorga <b>Viento Furioso</b> a un esbirro amistoso.","Common",4,"Minion","EX1_587",Battlecry,"Neutral",3,,3,"Shaman",,True,"Vance Kovacs","No se le puede contar un secreto: lo grita a los cuatro vientos.",,,"Se desbloquea al alcanzar el nivel 8.","Se desbloquea al alcanzar el nivel 45."
"Basic","Hacha de guerra ígnea",,"Free",2,"Weapon","CS2_106",,"Neutral",,,3,"Warrior",2,True,"Lucas Graciano","En épocas de tranquilidad y armonía a esta arma se la conoce por su nombre menos popular: hacha de paz fresquita.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 49."
"Basic","Hoja de asesino",,"Common",5,"Weapon","CS2_080",,"Neutral",,,3,"Rogue",4,True,"Brian Huang","Anteriormente propiedad de un asesino de verdad. Incluye certificado de autenticidad.",,,"Se desbloquea al alcanzar el nivel 2.","Se desbloquea al alcanzar el nivel 32."
"Basic","Hoja de la noche","<b>Grito de batalla: </b>Inflige 3 p. de daño al héroe enemigo.","Free",5,"Minion","EX1_593",Battlecry,"Neutral",4,,4,,,True,"Raymond Swanland","La cara es el último lugar en el que te apetece que te claven una daga y el primero que van a probar los pícaros.",,,,"Se desbloquea al alcanzar el nivel 53 con el druida."
"Basic","Humildad","Cambia el ataque de un esbirro a 1 p.","Common",1,"Spell","EX1_360",,"Neutral",,,,"Paladin",,True,"Daren Bader","Esta carta mide las moléculas de agua en el aire. No espera eso es "humedad".",,,"Se desbloquea al alcanzar el nivel 6.","Se desbloquea al alcanzar el nivel 28."
"Basic","Humildad","El ataque ha cambiado a 1 p.",,,"Enchantment","EX1_360e",,"Neutral",,,,"Paladin",,,,,,,,
"Basic","Infernal aterrador","<b>Grito de batalla:</b> Inflige 1 p. de daño a todos los demás personajes.","Common",6,"Minion","CS2_064",Battlecry,"Neutral",6,,6,"Warlock",,True,"Zoltan & Gabor",""¡INFERNOOOOOOOOOO!" - Jaraxxus señor eredar de la Legión Ardiente",,"Demon","Se desbloquea al alcanzar el nivel 10.","Se desbloquea al alcanzar el nivel 23."
"Basic","Infusión ancestral","<b>Provocar</b>",,,"Enchantment","CS2_041e",Taunt,,,,,"Shaman",,,,,,,,
"Basic","Ingeniera novata","<b>Grito de batalla:</b> Roba una carta.","Free",2,"Minion","EX1_015",Battlecry,"Alliance",1,,1,,,True,"Karl Richardson",""La mitad de esta promoción no se licenciará... porque se habrán convertido en pollos". - Maestro manitas Sobrechispa en su clase de Introducción a los Cachivaches",,,,"Se desbloquea al alcanzar el nivel 59 con el druida."
"Basic","Intelecto Arcano","Roba 2 cartas.","Free",3,"Spell","CS2_023",,"Neutral",,,,"Mage",,True,"Dave Berggren","Jugar esta carta te vuelve más LISTO. Y admitámoslo a todos nos vendría bien ser un poco más listos.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 15."
"Basic","Inventora gnoma","<b>Grito de batalla:</b> Roba una carta.","Common",4,"Minion","CS2_147",Battlecry,"Alliance",4,,2,,,True,"Court Jones","No sabe lo que está inventando ¡pero está segura de que será genial!",,,,"Se desbloquea al alcanzar el nivel 57 con el sacerdote."
"Basic","Jabalí",,"Common",1,"Minion","CS2_boar",,"Neutral",1,,1,,,,,,,"Beast",,
"Basic","Jabalí Colmipétreo","<b>Cargar</b>","Free",1,"Minion","CS2_171",Charge,"Neutral",1,,1,,,True,"Howard Lyon","Los aventureros de Elwynn casi lo han conducido a la extinción.",,"Beast",,"Se desbloquea al alcanzar el nivel 53 con el cazador."
"Basic","Jaina Valiente",,"Free",,"Hero","HERO_08",,"Neutral",30,,,"Mage",,True,,,,,,
"Basic","Jinete de lobos","<b>Cargar</b>","Free",3,"Minion","CS2_124",Charge,"Horde",1,,3,,,True,"Dany Orizio","Cabalgando con lobos.",,,,"Se desbloquea al alcanzar el nivel 59 con el guerrero."
"Basic","Justicia de la Luz",,"Free",1,"Weapon","CS2_091",,"Neutral",,,1,"Paladin",4,True,"Glenn Rane","El príncipe Malchezaar coleccionaba armas poco comunes. Las animaba y hacía que bailasen para él.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 36."
"Basic","La moneda",,,,"Enchantment","GAME_005e",,,,,,,,,,,,,,
"Basic","La moneda","Obtienes 1 cristal de maná solo para este turno.",,,"Spell","GAME_005",,,,,,,,,,,,,,
"Basic","La suerte de la moneda","Ir en segundo lugar te otorga salud aumentada.",,,"Enchantment","GAME_001",,,,,,,,,,,,,,
"Basic","La venganza de la moneda","Ir en segundo lugar hace que tu primer esbirro sea más fuerte.",,,"Enchantment","GAME_003e",,,,,,,,,,,,,,
"Basic","La venganza de la moneda","Ir en segundo lugar hace que tu primer esbirro sea más fuerte.",,,"Enchantment","GAME_003",,,,,,,,,,,,,,
"Basic","Lacayo de Villadorada","<b>Provocar</b>","Common",1,"Minion","CS1_042",Taunt,"Alliance",2,,1,,,True,"Donato Giancola","Si estos esbirros 1/2 son los únicos guardias de Villadorada no es de extrañar que allí se libren tantos duelos impunemente.",,,,"Se desbloquea al alcanzar el nivel 57 con el paladín."
"Basic","Lengua de Fuego","El tótem Lengua de Fuego otorga +2 p. de ataque.",,,"Enchantment","EX1_565o",,,,,,"Shaman",,,,,,,,
"Basic","Leokk","Los demás esbirros amistosos obtienen +1 p. de ataque.","Common",3,"Minion","NEW1_033",,,4,,2,"Hunter",,,,,,"Beast",,
"Basic","Líder de banda","Tus demás esbirros tienen +1 p. de ataque.","Free",3,"Minion","CS2_122",Aura,,2,"",2,,,True,"Phill Gonzales",""¡Te acabas de quedar sin 50 DKP!".",,,,"Se desbloquea al alcanzar el nivel 57 con el guerrero."
"Basic","Llamada totémica","<b>Poder de héroe</b>
Invoca un tótem aleatorio.","Free",2,"Hero Power","CS2_049",,"Neutral",,,,"Shaman",,,,,,,,
"Basic","Llamas infernales","Inflige $3 p. de daño a todos los personajes.","Free",4,"Spell","CS2_062",,"Neutral",,,,"Warlock",,True,"Chippy","Es por hechizos como estos por lo que los brujos no tienen amigos.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 49."
"Basic","Lobo gris","Tus demás bestias tienen +1 p. de ataque.","Free",1,"Minion","DS1_175",Aura,"Neutral",1,,1,"Hunter",,True,"Malcolm Davis","Tu oponente le verá las orejas al lobo.",,"Beast","Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 23."
"Basic","Luz Sagrada","Restaura #6 p. de salud.","Free",2,"Spell","CS2_089",,"Neutral",,,,"Paladin",,True,"Zoltan & Gabor","Con tanta Luz Sagrada que invocan los paladines es muy importante ponerse protección solar.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 15."
"Basic","Maestría en dagas","<b>Poder de héroe</b>
Equipa una daga 1/2.","Free",2,"Hero Power","CS2_083b",,"Neutral",,,,"Rogue",,,,,,,,
"Basic","Maestro de canes","<b>Grito de batalla:</b> Otorga +2/+2 y <b>Provocar</b> a una bestia amistosa.","Free",4,"Minion","DS1_070",Battlecry,"Neutral",3,"",4,"Hunter",,True,"Dan Brereton","No mentía al decir que llevaba una vida de perros.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 28."
"Basic","Maestro de escudos Sen'jin","<b>Provocar</b>","Free",4,"Minion","CS2_179",Taunt,"Horde",5,,3,,,True,"Brian Despain","El Poblado Sen'jin es un éxito entre los fans de los trols y el polvo.",,,,"Se desbloquea al alcanzar el nivel 59 con el pícaro."
"Basic","Mago de Dalaran","<b>+1 p. de daño con hechizos</b>","Common",3,"Minion","EX1_582",Spellpower,"Neutral",4,,1,,,True,"Jim Nelson","No se ven muchos guerreros de Dalaran.",,,,"Se desbloquea al alcanzar el nivel 59 con el mago."
"Basic","Mago ogro","<b>+1 p. de daño con hechizos</b>","Common",4,"Minion","CS2_197",Spellpower,"Neutral",4,,4,,,True,"James Ryman","¿A quién se le ocurre enseñar magia a los ogros?",,,,"Se desbloquea al alcanzar el nivel 55 con el brujo."
"Basic","Maleficio","Transforma a un esbirro en una rana 0/1 con <b>Provocar</b>.","Free",3,"Spell","EX1_246",,"Neutral",,,,"Shaman",,True,"Steve Hui","¿No lo irás a usar contra un múrloc no? ¿No crees que ya tienen bastante?",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 47."
"Basic","Maleficio","¡Este esbirro está transformado!",,,"Enchantment","EX1_246e",Morph,,,,,"Shaman",,,,,,,,
"Basic","Malfurion Tempestira",,"Free",,"Hero","HERO_06",,"Neutral",30,,,"Druid",,True,,,,,,
"Basic","Maná sobrante","Roba una carta. <i>(Solo puedes tener 10 cristales de maná.)</i>",,0,"Spell","CS2_013t",,,,,,"Druid",,,,,,,,
"Basic","Mano de protección","Otorga <b>Escudo divino</b> a un esbirro.","Free",1,"Spell","EX1_371",,"Neutral",,,,"Paladin",,True,"Clint Langley","Este hechizo ha cambiado de nombre tantas veces que ya ni los paladines saben cómo llamarlo.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 23."
"Basic","Marca de lo Salvaje","Otorga <b>Provocar</b> y +2/+2 a un esbirro. <i>(+2 p. de ataque/+2 p. de salud)</i>","Free",2,"Spell","CS2_009",,"Neutral",,,,"Druid",,True,"Brad Vancata","No confudir con la Marca del cazador.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 28."
"Basic","Marca de lo Salvaje","Este esbirro tiene +2/+2 y <b>Provocar</b>.",,,"Enchantment","CS2_009e",,,,,,"Druid",,,,,,,,
"Basic","Marca del cazador","Este esbirro tiene 1 p. de salud.",,,"Enchantment","CS2_084e",,,,,,"Hunter",,,,,,,,
"Basic","Marca del cazador","Cambia la salud de un esbirro a 1 p.","Common",0,"Spell","CS2_084",,"Neutral",,,,"Hunter",,True,"Jimmy Lo","Nunca juegues al escondite con un cazador.",,,"Se desbloquea al alcanzar el nivel 6.","Se desbloquea al alcanzar el nivel 40."
"Basic","Martillo de cólera","Inflige $3 p. de daño.
Roba una carta.","Free",4,"Spell","CS2_094",,"Neutral",,,,"Paladin",,True,"Efrem Palacios","Los paladines tienen herramientas para todas las ocasiones: Martillo de cólera Tenazas de reprensión Destornillador de justicia...",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 32."
"Basic","Matar","Inflige $3 p. de daño. Si tienes una bestia en juego inflige $5 p. de daño.","Common",3,"Spell","EX1_539",,"Neutral",,,,"Hunter",,True,"Gabe from Penny Arcade","Se ha escrito un crimen.",,,"Se desbloquea al alcanzar el nivel 10.","Se desbloquea al alcanzar el nivel 49."
"Basic","Mecánica de dragonizos","<b>Grito de batalla:</b> Invoca un dragonizo mecánico 2/1.","Common",4,"Minion","EX1_025",Battlecry,"Alliance",4,,2,,,True,"Warren Mahy","Estudia la posibilidad de añadirle un lanzacohetes a Mordisquitos.",,,,"Se desbloquea al alcanzar el nivel 53 con el mago."
"Basic","Médico vudú","<b>Grito de batalla:</b> Restaura 2 p. de salud.","Free",1,"Minion","EX1_011",Battlecry,"Horde",1,,2,,,True,"Karl Richardson","¡Aléjate del vudú!",,,,"Se desbloquea al alcanzar el nivel 55 con el pícaro."
"Basic","Mejorado","El líder de banda otorga +1 p. de ataque a este esbirro.",,,"Enchantment","CS2_122e",,,,,,,,,,,,,,
"Basic","Misha","<b>Provocar</b>","Common",3,"Minion","NEW1_032",Taunt,,4,,4,"Hunter",,,,,,"Beast",,
"Basic","Misiles Arcanos","Inflige $3 p. de daño divididos aleatoriamente entre los personajes enemigos.","Free",1,"Spell","EX1_277",ImmuneToSpellpower,"Neutral",,,,"Mage",,True,"Warren Mahy","Para ser un mago tan poderoso podrías controlar tus misiles un poco mejor.",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 32."
"Basic","Moco del pantano ácido","<b>Grito de batalla:</b> Destruye el arma de tu oponente.","Common",2,"Minion","EX1_066",Battlecry,"Alliance",2,,3,,,True,"Chris Rahn","Hubo un tiempo en que esta ilustración llevaba un sombrero flamenco.",,,,"Se desbloquea al alcanzar el nivel 57 con el pícaro."
"Basic","Multidisparo","Inflige $3 p. de daño a dos esbirros enemigos aleatorios.","Free",4,"Spell","DS1_183",,"Neutral",,,,"Hunter",,True,"Benjamin Zhang","¿Por qué conformarse con una sola víctima?",,,"Se desbloquea al alcanzar el nivel 1.","Se desbloquea al alcanzar el nivel 36."
"Basic","NOOOOOOOOOOOO","La carta que tenías antes se ha borrado misteriosamente. Ten usa esta.",,2,"Spell","GAME_006",,,,,,,,,,"Adoptar pose dramática mientras se lee el nombre de la carta.",,,,
