SET,NAME,TEXT,RARITY,COST,TYPE,ID,FACTION,MECHANICS,HEALTH,INPLAYTEXT,ATTACK,PLAYERCLASS,DURABILITY,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
"Basic","Disparo arcano","Inflige $2 de daño.","Free",1,"Spell","DS1_185","Neutral",,,,,"Hunter",,True,"Luca Zontini","Los magos conjuraban flechas arcanas para venderlas a los cazadores hasta que los cazadores aprendieron un poco de magia para crearlas ellos mismos. ¿El resultado? La falta de trabajo llevó a Ventormenta a una leve recesión.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 32."
"Basic","Disparo firme","<b>Poder de héroe</b>
Inflige 2 de daño al héroe enemigo.","Free",2,"Hero Power","DS1h_292","Neutral",,,,,"Hunter",,,,,,,,
"Basic","Doctor vudú","<b>Grito de batalla:</b> restaura 2 de Salud.","Free",1,"Minion","EX1_011","Horde",Battlecry,1,,2,,,True,"Karl Richardson","El vudú es un arte muchas veces incomprendido. Pero nadie puede negar que es un arte.",,,,"Se desbloquea en nivel 55 de Pícaro."
"Basic","Dragonizo mecánico",,"Common",1,"Minion","EX1_025t","Neutral",,1,,2,,,,,,,"Mech",,
"Basic","Drenar vida","Inflige $2 de daño. Restaura #2 de Salud a tu héroe.","Free",3,"Spell","CS2_061","Neutral",,,,,"Warlock",,True,"Alex Horley Orlandelli",""Tu sufrimiento es mi felicidad".",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 45."
"Basic","Ejecutar","Destruye un esbirro enemigo dañado.","Free",1,"Spell","CS2_108","Neutral",,,,,"Warrior",,True,"Dany Orizio","Está bien. Se lo merecía.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 47."
"Basic","Elemental de agua","<b>Congela</b> a cualquier personaje dañado por este esbirro.","Common",4,"Minion","CS2_033","Neutral",Freeze,6,"",3,"Mage",,True,"John Avon","No invites a un elemental de agua a tu cumpleaños. Te aguará la fiesta.",,,"Se desbloquea en nivel 8.","Se desbloquea en nivel 49."
"Basic","Elemental de fuego","<b>Grito de batalla:</b> inflige 3 de daño.","Common",6,"Minion","CS2_042","Neutral",Battlecry,5,,6,"Shaman",,True,"Ralph Horsley","El pobre nunca usa la ducha de su casa.",,,"Se desbloquea en nivel 10.","Se desbloquea en nivel 49."
"Basic","Élite kor'kron","<b>Carga</b>","Common",4,"Minion","NEW1_011",,Charge,3,,4,"Warrior",,True,"Alex Horley Orlandelli","Los Kor'kron son las fuerzas de élite de Garrosh Grito Infernal. O sea unos tipos a los que no es conveniente cruzarte si tienes puesto un tabardo azul.",,,"Se desbloquea en nivel 4.","Se desbloquea en nivel 44."
"Basic","Escolta de Bahía del Botín","<b>Provocación</b>","Common",5,"Minion","CS2_187","Horde",Taunt,4,,5,,,True,"Matt Cavotta","Puedes contratarlo... hasta que alguien le ofrezca más oro para que te traicione.",,,,"Se desbloquea en nivel 55 de Chamán."
"Basic","Esfumarse","Devuelve a todos los esbirros a las manos de sus propietarios.","Common",6,"Spell","NEW1_004",,,,,,"Rogue",,True,"Sean O’Daniels",,,,"Se desbloquea en nivel 8.","Se desbloquea en nivel 23."
"Basic","Espiral mortal","Inflige $1 de daño a un esbirro. Si es suficiente para matarlo roba una carta.","Common",1,"Spell","EX1_302","Neutral",,,,,"Warlock",,True,"Matt Gaser","Seamos honestos: si tus hechizos parecen calaveras espeluznantes deberías tener derecho a robar algunas cartas.",,,"Se desbloquea en nivel 4.","Se desbloquea en nivel 43."
"Basic","Espíritu divino","Duplica la Salud de un esbirro.","Common",2,"Spell","CS2_236",,,,,,"Priest",,True,"Jim Pavelec","El doble de problemas. ¡El doble de diversión!",,,"Se desbloquea en nivel 2.","Se desbloquea en nivel 28."
"Basic","Espíritu divino","Este esbirro tiene el doble de Salud.",,,"Enchantment","CS2_236e",,,,,,"Priest",,,,,,,,
"Basic","Esqueleto","<b></b>","Common",1,"Minion","skele11","Neutral",,1,,1,,,,,,,,,
"Basic","Estandarte Lobo Gélido","Estadísticas aumentadas.",,,"Enchantment","CS2_226e",,,,,,,,,,,,,,
"Basic","Estimular","Obtienes 2 Cristales de maná solo por este turno.","Free",0,"Spell","EX1_169","Neutral",,,,,"Druid",,True,"Doug Alexander","Algunos druidas aún tienen recuerdos de extraños gritándoles "¡Estimúlame estimúlame!".",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 36."
"Basic","Exceso de maná","Roba una carta. <i>(Solo puedes tener 10 de maná en tu bandeja)</i>.",,0,"Spell","CS2_013t",,,,,,"Druid",,,,,,,,
"Basic","Explorador múrloc",,"Common",0,"Minion","EX1_506a","Neutral",,1,,1,,,,,,,"Murloc",,
"Basic","Explosión de fuego","<b>Poder de héroe</b>
Inflige 1 de daño.","Free",2,"Hero Power","CS2_034","Neutral",,,,,"Mage",,,,,,,,
"Basic","Explosión mental","Inflige $5 de daño al héroe enemigo.","Free",2,"Spell","DS1_233","Neutral",,,,,"Priest",,True,"Dave Allsop","Este hechizo te volará la mente.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 15."
"Basic","Flagelo","Inflige $4 de daño a un enemigo y $1 de daño a todos los otros enemigos.","Common",4,"Spell","CS2_012","Neutral",,,,,"Druid",,True,"Sean O’Daniels","Cuando un oso se levanta y extiende los brazos está a punto de desatar el flagelo de su furia... O de darte un abrazo.",,,"Se desbloquea en nivel 8.","Se desbloquea en nivel 47."
"Basic","Fogonazo","Inflige $4 de daño a todos los esbirros enemigos.","Common",7,"Spell","CS2_032","Neutral",,,,,"Mage",,True,"Romain De Santi","Eso que dicen de tirarse al suelo y rodar <i>no funciona</i> cuando el suelo está en llamas.",,,"Se desbloquea en nivel 10.","Se desbloquea en nivel 51."
"Basic","Fortuna de la moneda","Ser el segundo te asegura más Salud.",,,"Enchantment","GAME_001",,,,,,,,,,,,,,
"Basic","Fuego de alma","Inflige $4 de daño. Descarta una carta aleatoria.","Common",1,"Spell","EX1_308","Neutral",,,,,"Warlock",,True,"Raymond Swanland","¿Estás prendiéndole fuego a un alma? ¿O estás quemando a alguien con TU alma? Hay una diferencia importante.",,,"Se desbloquea en nivel 6.","Se desbloquea en nivel 28."
"Basic","Fuego estelar","Inflige $5 de daño.
Roba una carta.","Common",6,"Spell","EX1_173","Neutral",,,,,"Druid",,True,"Alex Horley Orlandelli","Para los druidas el equilibrio es muy importante. Esta carta está en perfecto equilibrio.",,,"Se desbloquea en nivel 2.","Se desbloquea en nivel 45."
"Basic","Fuego lunar","Inflige $1 de daño.","Common",0,"Spell","CS2_008","Neutral",,,,,"Druid",,True,"Richard Wright",""Lanza fuego lunar y nunca te detengas". Cómo convertirse en Druida capítulo 5 sección 3",,,"Se desbloquea en nivel 6.","Se desbloquea en nivel 40."
"Basic","Furibundo de magma",,"Free",3,"Minion","CS2_118",,,1,,5,,,True,"Matt Gaser","Se cree muy poderoso pero ahora casi cualquiera puede andar solo por el Núcleo de Magma.",,,,"Se desbloquea en nivel 51 de Chamán."
"Basic","Fusilero de Forjaz","<b>Grito de batalla:</b> inflige 1 de daño.","Common",3,"Minion","CS2_141","Alliance",Battlecry,2,,2,,,True,"Tooth",""¡Preparen! ¡Apunten! ¡Beban!".",,,,"Se desbloquea en nivel 55 de Mago."
"Basic","Garras","Tu héroe tiene +1 de Ataque en este turno.",,,"Enchantment","CS2_017o",,OneTurnEffect,,,,"Druid",,,,,,,,
"Basic","Garrosh Grito Infernal",,"Free",,"Hero","HERO_01","Neutral",,30,,,"Warrior",,True,,,,,,
"Basic","Geomántico kóbold","<b>Daño de hechizo +1</b>","Common",2,"Minion","CS2_142","Horde",Spellpower,2,,2,,,True,"Gabor Szikszai","Hace mucho tiempo los kóbolds eran los mercaderes de velas más grandiosos del continente. Una verdadera ironía.",,,,"Se desbloquea en nivel 59 de Brujo."
"Basic","Gólem de guerra",,"Common",7,"Minion","CS2_186","Neutral",,7,,7,,,True,"Dave Kendall","Los gólems no sienten temor pero por alguna extraña razón salen corriendo cuando les lanzas "Miedo". ¿Será por instinto? ¿Será que quieren parecerse a los demás?",,,,"Se desbloquea en nivel 51 de Pícaro."
"Basic","Golpe heroico","Otorga +4 de Ataque a tu héroe en este turno.","Free",2,"Spell","CS2_105","Neutral",,,,,"Warrior",,True,"Jonboy Meyers","Vamos... si eres un héroe tendrías que golpear así <i>todas</i> las veces.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 15."
"Basic","Golpe heroico","+4 de Ataque en este turno.",,,"Enchantment","CS2_105e",,OneTurnEffect,,,,"Warrior",,,,,,,,
"Basic","Golpe siniestro","Inflige $3 de daño al héroe enemigo.","Free",1,"Spell","CS2_075","Neutral",,,,,"Rogue",,True,"Frank Cho","Este golpe tiene algo muy extraño. Hasta siniestro se podría decir.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 15."
"Basic","Guardián de reyes","<b>Grito de batalla:</b> restaura 6 de Salud a tu héroe.","Common",7,"Minion","CS2_088","Neutral",Battlecry,6,,5,"Paladin",,True,"E.M. Gist","¿Seres sagrados que vienen del más allá? Ese sí que es un cliché...",,,"Se desbloquea en nivel 8.","Se desbloquea en nivel 47."
"Basic","Guerrero branquiazul","<b>Carga</b>","Common",2,"Minion","CS2_173","Neutral",Charge,1,,2,,,True,"Jakub Kasper","Solo quiere un abrazo. Un resbaloso y baboso abrazo.",,"Murloc",,"Se desbloquea en nivel 53 de Paladín."
"Basic","Gul'dan",,"Free",,"Hero","HERO_07","Neutral",,30,,,"Warlock",,True,,,,,,
"Basic","Hablavientos","<b>Grito de batalla:</b> otorga <b>Viento furioso</b> a un esbirro aliado.","Common",4,"Minion","EX1_587","Neutral",Battlecry,3,,3,"Shaman",,True,"Vance Kovacs","¿Habrá algo peor que un Hablavientos con halitosis?",,,"Se desbloquea en nivel 8.","Se desbloquea en nivel 45."
"Basic","Hacha de guerra ígnea",,"Free",2,"Weapon","CS2_106","Neutral",,,,3,"Warrior",2,True,"Lucas Graciano","En épocas de paz y tranquilidad esta arma era conocida por su nombre menos habitual: Hacha de la paz helada.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 49."
"Basic","Hoja de asesino",,"Common",5,"Weapon","CS2_080","Neutral",,,,3,"Rogue",4,True,"Brian Huang","Su anterior dueño fue un asesino real. ¡Garantizado! Incluye certificado de autenticidad.",,,"Se desbloquea en nivel 2.","Se desbloquea en nivel 32."
"Basic","Hoja de la noche","<b>Grito de batalla:</b> inflige 3 de daño al héroe enemigo.","Free",5,"Minion","EX1_593","Neutral",Battlecry,4,,4,,,True,"Raymond Swanland","Es probable que tu cara sea el último lugar donde quieras ver una daga y es precisamente ahí donde los pícaros apuntan más a menudo.",,,,"Se desbloquea en nivel 53 de Druida."
"Basic","Humildad","Cambia el Ataque de un esbirro a 1.","Common",1,"Spell","EX1_360","Neutral",,,,,"Paladin",,True,"Daren Bader","Esta carta moja todo. Eeeh. Ah no eso era "Humedad".",,,"Se desbloquea en nivel 6.","Se desbloquea en nivel 28."
"Basic","Humildad","El Ataque ha cambiado a 1.",,,"Enchantment","EX1_360e","Neutral",,,,,"Paladin",,,,,,,,
"Basic","Infernal nefasto","<b>Grito de batalla:</b> inflige 1 de daño a TODOS los otros personajes.","Common",6,"Minion","CS2_064","Neutral",Battlecry,6,,6,"Warlock",,True,"Zoltan & Gabor",""¡INFERNOOOOOOOOOO!". —Jaraxxus señor Eredar de la Legión Ardiente",,"Demon","Se desbloquea en nivel 10.","Se desbloquea en nivel 23."
"Basic","Ingeniera novicia","<b>Grito de batalla:</b> roba una carta.","Free",2,"Minion","EX1_015","Alliance",Battlecry,1,,1,,,True,"Karl Richardson",""La mitad de esta clase no se graduará... a menos que comiencen a diplomar gallinas". —Maestro manitas Sobrechispa titular del curso básico de Artilugios.",,,,"Se desbloquea en nivel 59 de Druida."
"Basic","Intelecto arcano","Roba 2 cartas.","Free",3,"Spell","CS2_023","Neutral",,,,,"Mage",,True,"Dave Berggren","Jugar esta carta te hace MÁS INTELIGENTE. Y seamos sinceros: un poco de inteligencia no le viene mal a nadie.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 15."
"Basic","Inventora gnómica","<b>Grito de batalla:</b> roba una carta.","Common",4,"Minion","CS2_147","Alliance",Battlecry,4,,2,,,True,"Court Jones","Nunca sabe bien qué está construyendo lo único que sabe es que será ¡FABULOSO!",,,,"Se desbloquea en nivel 57 de Sacerdote."
"Basic","Jabalí",,"Common",1,"Minion","CS2_boar","Neutral",,1,,1,,,,,,,"Beast",,
"Basic","Jabalí colmipétreo","<b>Carga</b>","Free",1,"Minion","CS2_171","Neutral",Charge,1,,1,,,True,"Howard Lyon","Precaución: jabalí suelto.",,"Beast",,"Se desbloquea en nivel 53 de Cazador."
"Basic","Jaina Valiente",,"Free",,"Hero","HERO_08","Neutral",,30,,,"Mage",,True,,,,,,
"Basic","Jinete de lobos","<b>Carga</b>","Free",3,"Minion","CS2_124","Horde",Charge,1,,3,,,True,"Dany Orizio","Los jinetes orcos montan en lobos porque se adaptan bien a los ambientes duros... y porque son suaves y peluditos.",,,,"Se desbloquea en nivel 59 de Guerrero."
"Basic","Justicia de la luz",,"Free",1,"Weapon","CS2_091","Neutral",,,,1,"Paladin",4,True,"Glenn Rane","El Príncipe Malchezaar era un coleccionista de armas exóticas. Solía darles vida y hacer que dancen para él.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 36."
"Basic","La moneda","Obtienes 1 Cristal de maná solo en este turno.",,,"Spell","GAME_005",,,,,,,,,,,,,,
"Basic","La moneda",,,,"Enchantment","GAME_005e",,,,,,,,,,,,,,
"Basic","Lacayo de Villadorada","<b>Provocación</b>","Common",1,"Minion","CS1_042","Alliance",Taunt,2,,1,,,True,"Donato Giancola","Si por toda defensa Villadorada tiene esbirros 1/2 uno creería que la tendrían que haber arrasado hace muchos años.",,,,"Se desbloquea en nivel 57 de Paladín."
"Basic","Lengua de fuego","+2 de Ataque del Tótem Lengua de fuego.",,,"Enchantment","EX1_565o",,,,,,"Shaman",,,,,,,,
"Basic","Leokk","Los otros esbirros aliados tienen +1 de Ataque.","Common",3,"Minion","NEW1_033",,,4,,2,"Hunter",,,,,,"Beast",,
"Basic","Líder de banda","Tus otros esbirros tienen +1 de Ataque.","Free",3,"Minion","CS2_122",,Aura,2,"",2,,,True,"Phill Gonzales",""¡50 DKP menos!".",,,,"Se desbloquea en nivel 57 de Guerrero."
"Basic","Llamado totémico","<b>Poder de héroe</b>
Invoca un tótem aleatorio.","Free",2,"Hero Power","CS2_049","Neutral",,,,,"Shaman",,,,,,,,
"Basic","Llamas infernales","Inflige $3 de daño a TODOS los personajes.","Free",4,"Spell","CS2_062","Neutral",,,,,"Warlock",,True,"Chippy","Hechizos como este hacen que nadie quiera ayudar a los Brujos.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 49."
"Basic","Lobo gris","Tus otras Bestias tienen +1 de Ataque.","Free",1,"Minion","DS1_175","Neutral",Aura,1,,1,"Hunter",,True,"Malcolm Davis","A las otras bestias les fascina salir a pasear con los lobos grises.",,"Beast","Se desbloquea en nivel 1.","Se desbloquea en nivel 23."
"Basic","Luz sagrada","Restaura #6 de Salud.","Free",2,"Spell","CS2_089","Neutral",,,,,"Paladin",,True,"Zoltan & Gabor","Si vas a exponerte a la Luz sagrada mejor que uses bronceador.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 15."
"Basic","Maestría en dagas","<b>Poder de héroe</b>
Equipa una Daga 1/2.","Free",2,"Hero Power","CS2_083b","Neutral",,,,,"Rogue",,,,,,,,
"Basic","Maestro de canes","<b>Grito de batalla:</b> otorga +2/+2 y <b>Provocación</b> a una Bestia aliada.","Free",4,"Minion","DS1_070","Neutral",Battlecry,3,"",4,"Hunter",,True,"Dan Brereton",""¿Quién dejó salir al perro?" se pregunta... retóricamente.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 28."
"Basic","Magi ogro","<b>Daño de hechizo +1</b>","Common",4,"Minion","CS2_197","Neutral",Spellpower,4,,4,,,True,"James Ryman","Iniciar a un ogro en las artes mágicas no es una decisión demasiado sabia.",,,,"Se desbloquea en nivel 55 de Brujo."
"Basic","Mago de Dalaran","<b>Daño de hechizo +1</b>","Common",3,"Minion","EX1_582","Neutral",Spellpower,4,,1,,,True,"Jim Nelson","No se suelen ver muchos guerreros de Dalaran.",,,,"Se desbloquea en nivel 59 de Mago."
"Basic","Maleficio","Transforma a un esbirro en una Rana 0/1 con <b>Provocación</b>.","Free",3,"Spell","EX1_246","Neutral",,,,,"Shaman",,True,"Steve Hui","Si le lanzaras maleficio a un múrloc... el cambio no se notaría demasiado ¿no?",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 47."
"Basic","Malfurion Tempestira",,"Free",,"Hero","HERO_06","Neutral",,30,,,"Druid",,True,,,,,,
"Basic","Mano de protección","Otorga <b>Escudo divino</b> a un esbirro.","Free",1,"Spell","EX1_371","Neutral",,,,,"Paladin",,True,"Clint Langley","Este hechizo ha tenido tantos nombres que ni siquiera los Paladines saben cómo debería llamarse.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 23."
"Basic","Marca de lo salvaje","Otorga <b>Provocación</b> y +2/+2 a un esbirro.<i> (+2 de Ataque y +2 de Salud)</i>","Free",2,"Spell","CS2_009","Neutral",,,,,"Druid",,True,"Brad Vancata","Este es el hechizo preferido de Jake La Motta.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 28."
"Basic","Marca de lo salvaje","Este esbirro tiene +2/+2 y <b>Provocación</b>.",,,"Enchantment","CS2_009e",,,,,,"Druid",,,,,,,,
"Basic","Marca del cazador","Este esbirro tiene 1 de Salud.",,,"Enchantment","CS2_084e",,,,,,"Hunter",,,,,,,,
"Basic","Marca del cazador","Cambia la Salud de un esbirro a 1.","Common",0,"Spell","CS2_084","Neutral",,,,,"Hunter",,True,"Jimmy Lo","Nunca juegues a las escondidas con un cazador.",,,"Se desbloquea en nivel 6.","Se desbloquea en nivel 40."
"Basic","Martillo de cólera","Inflige $3 de daño.
Roba una carta.","Free",4,"Spell","CS2_094","Neutral",,,,,"Paladin",,True,"Efrem Palacios","Un buen paladín tiene muchas herramientas: Martillo de cólera Destornillador de venganza Cincel de justicia etc.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 32."
"Basic","Matar","Inflige $3 de daño. En cambio si tienes una Bestia inflige $5 de daño.","Common",3,"Spell","EX1_539","Neutral",,,,,"Hunter",,True,"Gabe from Penny Arcade",""¡A matar!" —ordenó.",,,"Se desbloquea en nivel 10.","Se desbloquea en nivel 49."
"Basic","Mecánica de dragonizos","<b>Grito de batalla:</b> invoca un Dragonizo mecánico 2/1.","Common",4,"Minion","EX1_025","Alliance",Battlecry,4,,2,,,True,"Warren Mahy","Sigue intentando instalar un accesorio lanzacohetes al Sr. Mordisquitos.",,,,"Se desbloquea en nivel 53 de Mago."
"Basic","Mejorado","El Líder de banda le otorga +1 de Ataque a este esbirro.",,,"Enchantment","CS2_122e",,,,,,,,,,,,,,
"Basic","Misha","<b>Provocación</b>","Common",3,"Minion","NEW1_032",,Taunt,4,,4,"Hunter",,,,,,"Beast",,
"Basic","Misiles arcanos","Inflige $3 de daño dividido aleatoriamente entre los personajes enemigos.","Free",1,"Spell","EX1_277","Neutral",ImmuneToSpellpower,,,,"Mage",,True,"Warren Mahy","Un mago tan poderoso y con tanta experiencia como tú debería poder controlar un poco mejor sus misiles ¿no te parece?",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 32."
"Basic","Moco del pantano ácido","<b>Grito de batalla:</b> destruye el arma de tu adversario.","Common",2,"Minion","EX1_066","Alliance",Battlecry,2,,3,,,True,"Chris Rahn","A los Mocos les gusta el flamenco... Ni preguntes.",,,,"Se desbloquea en nivel 57 de Pícaro."
"Basic","Multidisparo","Inflige $3 de daño a dos esbirros enemigos aleatorios.","Free",4,"Spell","DS1_183","Neutral",,,,,"Hunter",,True,"Benjamin Zhang","A veces <i>cantidad</i> es mejor que calidad.",,,"Se desbloquea en nivel 1.","Se desbloquea en nivel 36."
"Basic","No disponible","Tus turnos son más cortos.",,,"Enchantment","GAME_004",,,,,,,,,,,,,,
"Basic","NOOOOOOOOOOOO","No sabemos qué pasó pero la carta que tenías ya no existe. ¡Aquí tienes esta otra!",,2,"Spell","GAME_006",,,,,,,,,,"También se eliminó esta frase. Qué pena...",,,,
"Basic","Nova de escarcha","<b>Congela</b> a todos los esbirros enemigos.","Common",3,"Spell","CS2_026","Neutral",Freeze,,,,"Mage",,True,"Josh Tallman","Me dejas helado. Literal y metafóricamente hablando.",,,"Se desbloquea en nivel 6.","Se desbloquea en nivel 23."
"Basic","Nova sagrada","Inflige $2 de daño a todos los enemigos. Restaura #2 de Salud a todos los personajes aliados.","Common",5,"Spell","CS1_112","Neutral",,,,,"Priest",,True,"Luca Zontini","Si la luz sagrada te abandona quizás llegó la hora de reflexionar. ¿Has estado pecando últimamente?",,,"Se desbloquea en nivel 6.","Se desbloquea en nivel 45."
"Basic","Ogro Puño de roca",,"Free",6,"Minion","CS2_200",,,7,,6,,,True,"Brian Despain",""YO TENER BUENAS ESTADÍSTICAS POR EL COSTO".",,,,"Se desbloquea en nivel 51 de Brujo."
"Basic","Ojo en el cielo","Leokk le otorga +1 de Ataque a este esbirro.",,,"Enchantment","NEW1_033o",,,,,,"Hunter",,,,,,,,
"Basic","Oráculo malaescama","TODOS los otros múrlocs tienen +1 de Ataque.","Common",1,"Minion","EX1_508","Neutral",Aura,1,"",1,,,True,"Phil Saunders","Estos son los múrlocs más inteligentes. Bueno en este caso "inteligentes" es una forma de decir.",,"Murloc",,"Se desbloquea en nivel 53 de Brujo."
